infinitivo,ending,pensyl,stem,pronoun,tense,mood,class_suff,class_pensyl,conjugacion
desafiar,ar,sa,fj,vosotros,1,1,areis,0,desafiareis
desafiar,ar,sa,fj,ellos,1,1,aren,0,desafiaren
desafiar,ar,sa,fj,tu,0,2,fía,0,desafía
desafiar,ar,sa,fj,nosotros,0,2,emos,0,desafiemos
desafiar,ar,sa,fj,vosotros,0,2,ad,0,desafiad
cambiar,ar,kam,bj,yo,0,0,o,0,cambio
cambiar,ar,kam,bj,tu,0,0,as,0,cambias
cambiar,ar,kam,bj,el,0,0,a,0,cambia
cambiar,ar,kam,bj,nosotros,0,0,amos,0,cambiamos
cambiar,ar,kam,bj,vosotros,0,0,áis,0,cambiáis
cambiar,ar,kam,bj,ellos,0,0,an,0,cambian
cambiar,ar,kam,bj,yo,1,0,aba,0,cambiaba
cambiar,ar,kam,bj,tu,1,0,abas,0,cambiabas
cambiar,ar,kam,bj,el,1,0,aba,0,cambiaba
cambiar,ar,kam,bj,nosotros,1,0,ábamos,0,cambiábamos
cambiar,ar,kam,bj,vosotros,1,0,abais,0,cambiabais
cambiar,ar,kam,bj,ellos,1,0,aban,0,cambiaban
cambiar,ar,kam,bj,yo,2,0,é,0,cambié
cambiar,ar,kam,bj,tu,2,0,aste,0,cambiaste
cambiar,ar,kam,bj,el,2,0,ó,0,cambió
cambiar,ar,kam,bj,nosotros,2,0,amos,0,cambiamos
cambiar,ar,kam,bj,vosotros,2,0,asteis,0,cambiasteis
cambiar,ar,kam,bj,ellos,2,0,aron,0,cambiaron
cambiar,ar,kam,bj,yo,1,0,aré,0,cambiaré
cambiar,ar,kam,bj,tu,1,0,arás,0,cambiarás
cambiar,ar,kam,bj,el,1,0,ará,0,cambiará
cambiar,ar,kam,bj,nosotros,1,0,aremos,0,cambiaremos
cambiar,ar,kam,bj,vosotros,1,0,aréis,0,cambiaréis
cambiar,ar,kam,bj,ellos,1,0,arán,0,cambiarán
cambiar,ar,kam,bj,yo,2,0,aría,0,cambiaría
cambiar,ar,kam,bj,tu,2,0,arías,0,cambiarías
cambiar,ar,kam,bj,el,2,0,aría,0,cambiaría
cambiar,ar,kam,bj,nosotros,2,0,aríamos,0,cambiaríamos
cambiar,ar,kam,bj,vosotros,2,0,aríais,0,cambiaríais
cambiar,ar,kam,bj,ellos,2,0,arían,0,cambiarían
cambiar,ar,kam,bj,yo,0,1,e,0,cambie
cambiar,ar,kam,bj,tu,0,1,es,0,cambies
cambiar,ar,kam,bj,el,0,1,e,0,cambie
cambiar,ar,kam,bj,nosotros,0,1,emos,0,cambiemos
cambiar,ar,kam,bj,vosotros,0,1,éis,0,cambiéis
cambiar,ar,kam,bj,ellos,0,1,en,0,cambien
cambiar,ar,kam,bj,yo,1,1,ara,0,cambiara
cambiar,ar,kam,bj,tu,1,1,aras,0,cambiaras
cambiar,ar,kam,bj,el,1,1,ara,0,cambiara
cambiar,ar,kam,bj,nosotros,1,1,áramos,0,cambiáramos
cambiar,ar,kam,bj,vosotros,1,1,arais,0,cambiarais
cambiar,ar,kam,bj,ellos,1,1,aran,0,cambiaran
cambiar,ar,kam,bj,yo,1,1,are,0,cambiare
cambiar,ar,kam,bj,tu,1,1,ares,0,cambiares
cambiar,ar,kam,bj,el,1,1,are,0,cambiare
cambiar,ar,kam,bj,nosotros,1,1,áremos,0,cambiáremos
cambiar,ar,kam,bj,vosotros,1,1,areis,0,cambiareis
cambiar,ar,kam,bj,ellos,1,1,aren,0,cambiaren
cambiar,ar,kam,bj,tu,0,2,a,0,cambia
cambiar,ar,kam,bj,nosotros,0,2,emos,0,cambiemos
cambiar,ar,kam,bj,vosotros,0,2,ad,0,cambiad
cargar,ar,kar,&gamma.,yo,0,0,o,0,cargo
cargar,ar,kar,&gamma.,tu,0,0,as,0,cargas
cargar,ar,kar,&gamma.,el,0,0,a,0,carga
cargar,ar,kar,&gamma.,nosotros,0,0,amos,0,cargamos
cargar,ar,kar,&gamma.,vosotros,0,0,áis,0,cargáis
cargar,ar,kar,&gamma.,ellos,0,0,an,0,cargan
cargar,ar,kar,&gamma.,yo,1,0,aba,0,cargaba
cargar,ar,kar,&gamma.,tu,1,0,abas,0,cargabas
cargar,ar,kar,&gamma.,el,1,0,aba,0,cargaba
cargar,ar,kar,&gamma.,nosotros,1,0,ábamos,0,cargábamos
cargar,ar,kar,&gamma.,vosotros,1,0,abais,0,cargabais
cargar,ar,kar,&gamma.,ellos,1,0,aban,0,cargaban
cargar,ar,kar,&gamma.,yo,2,0,ué,0,cargué
cargar,ar,kar,&gamma.,tu,2,0,aste,0,cargaste
cargar,ar,kar,&gamma.,el,2,0,ó,0,cargó
cargar,ar,kar,&gamma.,nosotros,2,0,amos,0,cargamos
cargar,ar,kar,&gamma.,vosotros,2,0,asteis,0,cargasteis
cargar,ar,kar,&gamma.,ellos,2,0,aron,0,cargaron
cargar,ar,kar,&gamma.,yo,1,0,aré,0,cargaré
cargar,ar,kar,&gamma.,tu,1,0,arás,0,cargarás
cargar,ar,kar,&gamma.,el,1,0,ará,0,cargará
cargar,ar,kar,&gamma.,nosotros,1,0,aremos,0,cargaremos
cargar,ar,kar,&gamma.,vosotros,1,0,aréis,0,cargaréis
cargar,ar,kar,&gamma.,ellos,1,0,arán,0,cargarán
cargar,ar,kar,&gamma.,yo,2,0,aría,0,cargaría
cargar,ar,kar,&gamma.,tu,2,0,arías,0,cargarías
cargar,ar,kar,&gamma.,el,2,0,aría,0,cargaría
cargar,ar,kar,&gamma.,nosotros,2,0,aríamos,0,cargaríamos
cargar,ar,kar,&gamma.,vosotros,2,0,aríais,0,cargaríais
cargar,ar,kar,&gamma.,ellos,2,0,arían,0,cargarían
cargar,ar,kar,&gamma.,yo,0,1,ue,0,cargue
cargar,ar,kar,&gamma.,tu,0,1,ues,0,cargues
cargar,ar,kar,&gamma.,el,0,1,ue,0,cargue
cargar,ar,kar,&gamma.,nosotros,0,1,uemos,0,carguemos
cargar,ar,kar,&gamma.,vosotros,0,1,uéis,0,carguéis
cargar,ar,kar,&gamma.,ellos,0,1,uen,0,carguen
cargar,ar,kar,&gamma.,yo,1,1,ara,0,cargara
cargar,ar,kar,&gamma.,tu,1,1,aras,0,cargaras
cargar,ar,kar,&gamma.,el,1,1,ara,0,cargara
cargar,ar,kar,&gamma.,nosotros,1,1,áramos,0,cargáramos
cargar,ar,kar,&gamma.,vosotros,1,1,arais,0,cargarais
cargar,ar,kar,&gamma.,ellos,1,1,aran,0,cargaran
cargar,ar,kar,&gamma.,yo,1,1,are,0,cargare
cargar,ar,kar,&gamma.,tu,1,1,ares,0,cargares
cargar,ar,kar,&gamma.,el,1,1,are,0,cargare
cargar,ar,kar,&gamma.,nosotros,1,1,áremos,0,cargáremos
cargar,ar,kar,&gamma.,vosotros,1,1,areis,0,cargareis
cargar,ar,kar,&gamma.,ellos,1,1,aren,0,cargaren
cargar,ar,kar,&gamma.,tu,0,2,a,0,carga
cargar,ar,kar,&gamma.,nosotros,0,2,uemos,0,carguemos
cargar,ar,kar,&gamma.,vosotros,0,2,ad,0,cargad
cazar,ar,ka,&theta.,yo,0,0,o,0,cazo
cazar,ar,ka,&theta.,tu,0,0,as,0,cazas
cazar,ar,ka,&theta.,el,0,0,a,0,caza
cazar,ar,ka,&theta.,nosotros,0,0,amos,0,cazamos
cazar,ar,ka,&theta.,vosotros,0,0,áis,0,cazáis
cazar,ar,ka,&theta.,ellos,0,0,an,0,cazan
cazar,ar,ka,&theta.,yo,1,0,aba,0,cazaba
cazar,ar,ka,&theta.,tu,1,0,abas,0,cazabas
cazar,ar,ka,&theta.,el,1,0,aba,0,cazaba
cazar,ar,ka,&theta.,nosotros,1,0,ábamos,0,cazábamos
cazar,ar,ka,&theta.,vosotros,1,0,abais,0,cazabais
cazar,ar,ka,&theta.,ellos,1,0,aban,0,cazaban
cazar,ar,ka,&theta.,yo,2,0,cé,0,cacé
cazar,ar,ka,&theta.,tu,2,0,aste,0,cazaste
cazar,ar,ka,&theta.,el,2,0,ó,0,cazó
cazar,ar,ka,&theta.,nosotros,2,0,amos,0,cazamos
cazar,ar,ka,&theta.,vosotros,2,0,asteis,0,cazasteis
cazar,ar,ka,&theta.,ellos,2,0,aron,0,cazaron
cazar,ar,ka,&theta.,yo,1,0,aré,0,cazaré
cazar,ar,ka,&theta.,tu,1,0,arás,0,cazarás
cazar,ar,ka,&theta.,el,1,0,ará,0,cazará
cazar,ar,ka,&theta.,nosotros,1,0,aremos,0,cazaremos
cazar,ar,ka,&theta.,vosotros,1,0,aréis,0,cazaréis
cazar,ar,ka,&theta.,ellos,1,0,arán,0,cazarán
cazar,ar,ka,&theta.,yo,2,0,aría,0,cazaría
cazar,ar,ka,&theta.,tu,2,0,arías,0,cazarías
cazar,ar,ka,&theta.,el,2,0,aría,0,cazaría
cazar,ar,ka,&theta.,nosotros,2,0,aríamos,0,cazaríamos
cazar,ar,ka,&theta.,vosotros,2,0,aríais,0,cazaríais
cazar,ar,ka,&theta.,ellos,2,0,arían,0,cazarían
cazar,ar,ka,&theta.,yo,0,1,ce,0,cace
cazar,ar,ka,&theta.,tu,0,1,ces,0,caces
cazar,ar,ka,&theta.,el,0,1,ce,0,cace
cazar,ar,ka,&theta.,nosotros,0,1,cemos,0,cacemos
cazar,ar,ka,&theta.,vosotros,0,1,céis,0,cacéis
cazar,ar,ka,&theta.,ellos,0,1,cen,0,cacen
cazar,ar,ka,&theta.,yo,1,1,ara,0,cazara
cazar,ar,ka,&theta.,tu,1,1,aras,0,cazaras
cazar,ar,ka,&theta.,el,1,1,ara,0,cazara
cazar,ar,ka,&theta.,nosotros,1,1,áramos,0,cazáramos
cazar,ar,ka,&theta.,vosotros,1,1,arais,0,cazarais
cazar,ar,ka,&theta.,ellos,1,1,aran,0,cazaran
cazar,ar,ka,&theta.,yo,1,1,are,0,cazare
cazar,ar,ka,&theta.,tu,1,1,ares,0,cazares
cazar,ar,ka,&theta.,el,1,1,are,0,cazare
cazar,ar,ka,&theta.,nosotros,1,1,áremos,0,cazáremos
cazar,ar,ka,&theta.,vosotros,1,1,areis,0,cazareis
cazar,ar,ka,&theta.,ellos,1,1,aren,0,cazaren
cazar,ar,ka,&theta.,tu,0,2,a,0,caza
cazar,ar,ka,&theta.,nosotros,0,2,cemos,0,cacemos
cazar,ar,ka,&theta.,vosotros,0,2,ad,0,cazad
engañar,ar,ga,&enie.,yo,0,0,o,0,engaño
engañar,ar,ga,&enie.,tu,0,0,as,0,engañas
engañar,ar,ga,&enie.,el,0,0,a,0,engaña
engañar,ar,ga,&enie.,nosotros,0,0,amos,0,engañamos
engañar,ar,ga,&enie.,vosotros,0,0,áis,0,engañáis
engañar,ar,ga,&enie.,ellos,0,0,an,0,engañan
engañar,ar,ga,&enie.,yo,1,0,aba,0,engañaba
engañar,ar,ga,&enie.,tu,1,0,abas,0,engañabas
engañar,ar,ga,&enie.,el,1,0,aba,0,engañaba
engañar,ar,ga,&enie.,nosotros,1,0,ábamos,0,engañábamos
engañar,ar,ga,&enie.,vosotros,1,0,abais,0,engañabais
engañar,ar,ga,&enie.,ellos,1,0,aban,0,engañaban
engañar,ar,ga,&enie.,yo,2,0,é,0,engañé
engañar,ar,ga,&enie.,tu,2,0,aste,0,engañaste
engañar,ar,ga,&enie.,el,2,0,ó,0,engañó
engañar,ar,ga,&enie.,nosotros,2,0,amos,0,engañamos
engañar,ar,ga,&enie.,vosotros,2,0,asteis,0,engañasteis
engañar,ar,ga,&enie.,ellos,2,0,aron,0,engañaron
engañar,ar,ga,&enie.,yo,1,0,aré,0,engañaré
engañar,ar,ga,&enie.,tu,1,0,arás,0,engañarás
engañar,ar,ga,&enie.,el,1,0,ará,0,engañará
engañar,ar,ga,&enie.,nosotros,1,0,aremos,0,engañaremos
engañar,ar,ga,&enie.,vosotros,1,0,aréis,0,engañaréis
engañar,ar,ga,&enie.,ellos,1,0,arán,0,engañarán
engañar,ar,ga,&enie.,yo,2,0,aría,0,engañaría
engañar,ar,ga,&enie.,tu,2,0,arías,0,engañarías
engañar,ar,ga,&enie.,el,2,0,aría,0,engañaría
engañar,ar,ga,&enie.,nosotros,2,0,aríamos,0,engañaríamos
engañar,ar,ga,&enie.,vosotros,2,0,aríais,0,engañaríais
engañar,ar,ga,&enie.,ellos,2,0,arían,0,engañarían
engañar,ar,ga,&enie.,yo,0,1,e,0,engañe
engañar,ar,ga,&enie.,tu,0,1,es,0,engañes
engañar,ar,ga,&enie.,el,0,1,e,0,engañe
engañar,ar,ga,&enie.,nosotros,0,1,emos,0,engañemos
engañar,ar,ga,&enie.,vosotros,0,1,éis,0,engañéis
engañar,ar,ga,&enie.,ellos,0,1,en,0,engañen
engañar,ar,ga,&enie.,yo,1,1,ara,0,engañara
engañar,ar,ga,&enie.,tu,1,1,aras,0,engañaras
engañar,ar,ga,&enie.,el,1,1,ara,0,engañara
engañar,ar,ga,&enie.,nosotros,1,1,áramos,0,engañáramos
engañar,ar,ga,&enie.,vosotros,1,1,arais,0,engañarais
engañar,ar,ga,&enie.,ellos,1,1,aran,0,engañaran
engañar,ar,ga,&enie.,yo,1,1,are,0,engañare
engañar,ar,ga,&enie.,tu,1,1,ares,0,engañares
engañar,ar,ga,&enie.,el,1,1,are,0,engañare
engañar,ar,ga,&enie.,nosotros,1,1,áremos,0,engañáremos
engañar,ar,ga,&enie.,vosotros,1,1,areis,0,engañareis
engañar,ar,ga,&enie.,ellos,1,1,aren,0,engañaren
engañar,ar,ga,&enie.,tu,0,2,a,0,engaña
engañar,ar,ga,&enie.,nosotros,0,2,emos,0,engañemos
engañar,ar,ga,&enie.,vosotros,0,2,ad,0,engañad
verificar,ar,fi,k,yo,0,0,o,0,verifico
verificar,ar,fi,k,tu,0,0,as,0,verificas
verificar,ar,fi,k,el,0,0,a,0,verifica
verificar,ar,fi,k,nosotros,0,0,amos,0,verificamos
verificar,ar,fi,k,vosotros,0,0,áis,0,verificáis
verificar,ar,fi,k,ellos,0,0,an,0,verifican
verificar,ar,fi,k,yo,1,0,aba,0,verificaba
verificar,ar,fi,k,tu,1,0,abas,0,verificabas
verificar,ar,fi,k,el,1,0,aba,0,verificaba
verificar,ar,fi,k,nosotros,1,0,ábamos,0,verificábamos
verificar,ar,fi,k,vosotros,1,0,abais,0,verificabais
verificar,ar,fi,k,ellos,1,0,aban,0,verificaban
verificar,ar,fi,k,yo,2,0,qué,0,verifiqué
verificar,ar,fi,k,tu,2,0,aste,0,verificaste
verificar,ar,fi,k,el,2,0,ó,0,verificó
verificar,ar,fi,k,nosotros,2,0,amos,0,verificamos
verificar,ar,fi,k,vosotros,2,0,asteis,0,verificasteis
verificar,ar,fi,k,ellos,2,0,aron,0,verificaron
verificar,ar,fi,k,yo,1,0,aré,0,verificaré
verificar,ar,fi,k,tu,1,0,arás,0,verificarás
verificar,ar,fi,k,el,1,0,ará,0,verificará
verificar,ar,fi,k,nosotros,1,0,aremos,0,verificaremos
verificar,ar,fi,k,vosotros,1,0,aréis,0,verificaréis
verificar,ar,fi,k,ellos,1,0,arán,0,verificarán
verificar,ar,fi,k,yo,2,0,aría,0,verificaría
verificar,ar,fi,k,tu,2,0,arías,0,verificarías
verificar,ar,fi,k,el,2,0,aría,0,verificaría
verificar,ar,fi,k,nosotros,2,0,aríamos,0,verificaríamos
verificar,ar,fi,k,vosotros,2,0,aríais,0,verificaríais
verificar,ar,fi,k,ellos,2,0,arían,0,verificarían
verificar,ar,fi,k,yo,0,1,que,0,verifique
verificar,ar,fi,k,tu,0,1,ques,0,verifiques
verificar,ar,fi,k,el,0,1,que,0,verifique
verificar,ar,fi,k,nosotros,0,1,quemos,0,verifiquemos
verificar,ar,fi,k,vosotros,0,1,quéis,0,verifiquéis
verificar,ar,fi,k,ellos,0,1,quen,0,verifiquen
verificar,ar,fi,k,yo,1,1,ara,0,verificara
verificar,ar,fi,k,tu,1,1,aras,0,verificaras
verificar,ar,fi,k,el,1,1,ara,0,verificara
verificar,ar,fi,k,nosotros,1,1,áramos,0,verificáramos
verificar,ar,fi,k,vosotros,1,1,arais,0,verificarais
verificar,ar,fi,k,ellos,1,1,aran,0,verificaran
verificar,ar,fi,k,yo,1,1,are,0,verificare
verificar,ar,fi,k,tu,1,1,ares,0,verificares
verificar,ar,fi,k,el,1,1,are,0,verificare
verificar,ar,fi,k,nosotros,1,1,áremos,0,verificáremos
verificar,ar,fi,k,vosotros,1,1,areis,0,verificareis
verificar,ar,fi,k,ellos,1,1,aren,0,verificaren
verificar,ar,fi,k,tu,0,2,a,0,verifica
verificar,ar,fi,k,nosotros,0,2,quemos,0,verifiquemos
verificar,ar,fi,k,vosotros,0,2,ad,0,verificad
alegrar,ar,le,&gamma.r,yo,0,0,o,0,alegro
alegrar,ar,le,&gamma.r,tu,0,0,as,0,alegras
alegrar,ar,le,&gamma.r,el,0,0,a,0,alegra
alegrar,ar,le,&gamma.r,nosotros,0,0,amos,0,alegramos
alegrar,ar,le,&gamma.r,vosotros,0,0,áis,0,alegráis
alegrar,ar,le,&gamma.r,ellos,0,0,an,0,alegran
alegrar,ar,le,&gamma.r,yo,1,0,aba,0,alegraba
alegrar,ar,le,&gamma.r,tu,1,0,abas,0,alegrabas
alegrar,ar,le,&gamma.r,el,1,0,aba,0,alegraba
alegrar,ar,le,&gamma.r,nosotros,1,0,ábamos,0,alegrábamos
alegrar,ar,le,&gamma.r,vosotros,1,0,abais,0,alegrabais
alegrar,ar,le,&gamma.r,ellos,1,0,aban,0,alegraban
alegrar,ar,le,&gamma.r,yo,2,0,é,0,alegré
alegrar,ar,le,&gamma.r,tu,2,0,aste,0,alegraste
alegrar,ar,le,&gamma.r,el,2,0,ó,0,alegró
alegrar,ar,le,&gamma.r,nosotros,2,0,amos,0,alegramos
alegrar,ar,le,&gamma.r,vosotros,2,0,asteis,0,alegrasteis
alegrar,ar,le,&gamma.r,ellos,2,0,aron,0,alegraron
alegrar,ar,le,&gamma.r,yo,1,0,aré,0,alegraré
alegrar,ar,le,&gamma.r,tu,1,0,arás,0,alegrarás
alegrar,ar,le,&gamma.r,el,1,0,ará,0,alegrará
alegrar,ar,le,&gamma.r,nosotros,1,0,aremos,0,alegraremos
alegrar,ar,le,&gamma.r,vosotros,1,0,aréis,0,alegraréis
alegrar,ar,le,&gamma.r,ellos,1,0,arán,0,alegrarán
alegrar,ar,le,&gamma.r,yo,2,0,aría,0,alegraría
alegrar,ar,le,&gamma.r,tu,2,0,arías,0,alegrarías
alegrar,ar,le,&gamma.r,el,2,0,aría,0,alegraría
alegrar,ar,le,&gamma.r,nosotros,2,0,aríamos,0,alegraríamos
alegrar,ar,le,&gamma.r,vosotros,2,0,aríais,0,alegraríais
alegrar,ar,le,&gamma.r,ellos,2,0,arían,0,alegrarían
alegrar,ar,le,&gamma.r,yo,0,1,e,0,alegre
alegrar,ar,le,&gamma.r,tu,0,1,es,0,alegres
alegrar,ar,le,&gamma.r,el,0,1,e,0,alegre
alegrar,ar,le,&gamma.r,nosotros,0,1,emos,0,alegremos
alegrar,ar,le,&gamma.r,vosotros,0,1,éis,0,alegréis
alegrar,ar,le,&gamma.r,ellos,0,1,en,0,alegren
alegrar,ar,le,&gamma.r,yo,1,1,ara,0,alegrara
alegrar,ar,le,&gamma.r,tu,1,1,aras,0,alegraras
alegrar,ar,le,&gamma.r,el,1,1,ara,0,alegrara
alegrar,ar,le,&gamma.r,nosotros,1,1,áramos,0,alegráramos
alegrar,ar,le,&gamma.r,vosotros,1,1,arais,0,alegrarais
alegrar,ar,le,&gamma.r,ellos,1,1,aran,0,alegraran
alegrar,ar,le,&gamma.r,yo,1,1,are,0,alegrare
alegrar,ar,le,&gamma.r,tu,1,1,ares,0,alegrares
alegrar,ar,le,&gamma.r,el,1,1,are,0,alegrare
alegrar,ar,le,&gamma.r,nosotros,1,1,áremos,0,alegráremos
alegrar,ar,le,&gamma.r,vosotros,1,1,areis,0,alegrareis
alegrar,ar,le,&gamma.r,ellos,1,1,aren,0,alegraren
alegrar,ar,le,&gamma.r,tu,0,2,a,0,alegra
alegrar,ar,le,&gamma.r,nosotros,0,2,emos,0,alegremos
alegrar,ar,le,&gamma.r,vosotros,0,2,ad,0,alegrad
mascar,ar,mas,k,yo,0,0,o,0,masco
mascar,ar,mas,k,tu,0,0,as,0,mascas
mascar,ar,mas,k,el,0,0,a,0,masca
mascar,ar,mas,k,nosotros,0,0,amos,0,mascamos
mascar,ar,mas,k,vosotros,0,0,áis,0,mascáis
mascar,ar,mas,k,ellos,0,0,an,0,mascan
mascar,ar,mas,k,yo,1,0,aba,0,mascaba
mascar,ar,mas,k,tu,1,0,abas,0,mascabas
mascar,ar,mas,k,el,1,0,aba,0,mascaba
mascar,ar,mas,k,nosotros,1,0,ábamos,0,mascábamos
mascar,ar,mas,k,vosotros,1,0,abais,0,mascabais
mascar,ar,mas,k,ellos,1,0,aban,0,mascaban
mascar,ar,mas,k,yo,2,0,qué,0,masqué
mascar,ar,mas,k,tu,2,0,aste,0,mascaste
mascar,ar,mas,k,el,2,0,ó,0,mascó
mascar,ar,mas,k,nosotros,2,0,amos,0,mascamos
mascar,ar,mas,k,vosotros,2,0,asteis,0,mascasteis
mascar,ar,mas,k,ellos,2,0,aron,0,mascaron
mascar,ar,mas,k,yo,1,0,aré,0,mascaré
mascar,ar,mas,k,tu,1,0,arás,0,mascarás
mascar,ar,mas,k,el,1,0,ará,0,mascará
mascar,ar,mas,k,nosotros,1,0,aremos,0,mascaremos
mascar,ar,mas,k,vosotros,1,0,aréis,0,mascaréis
mascar,ar,mas,k,ellos,1,0,arán,0,mascarán
mascar,ar,mas,k,yo,2,0,aría,0,mascaría
mascar,ar,mas,k,tu,2,0,arías,0,mascarías
mascar,ar,mas,k,el,2,0,aría,0,mascaría
mascar,ar,mas,k,nosotros,2,0,aríamos,0,mascaríamos
mascar,ar,mas,k,vosotros,2,0,aríais,0,mascaríais
mascar,ar,mas,k,ellos,2,0,arían,0,mascarían
mascar,ar,mas,k,yo,0,1,que,0,masque
mascar,ar,mas,k,tu,0,1,ques,0,masques
mascar,ar,mas,k,el,0,1,que,0,masque
mascar,ar,mas,k,nosotros,0,1,quemos,0,masquemos
mascar,ar,mas,k,vosotros,0,1,quéis,0,masquéis
mascar,ar,mas,k,ellos,0,1,quen,0,masquen
mascar,ar,mas,k,yo,1,1,ara,0,mascara
mascar,ar,mas,k,tu,1,1,aras,0,mascaras
mascar,ar,mas,k,el,1,1,ara,0,mascara
mascar,ar,mas,k,nosotros,1,1,áramos,0,mascáramos
mascar,ar,mas,k,vosotros,1,1,arais,0,mascarais
mascar,ar,mas,k,ellos,1,1,aran,0,mascaran
mascar,ar,mas,k,yo,1,1,are,0,mascare
mascar,ar,mas,k,tu,1,1,ares,0,mascares
mascar,ar,mas,k,el,1,1,are,0,mascare
mascar,ar,mas,k,nosotros,1,1,áremos,0,mascáremos
mascar,ar,mas,k,vosotros,1,1,areis,0,mascareis
mascar,ar,mas,k,ellos,1,1,aren,0,mascaren
mascar,ar,mas,k,tu,0,2,a,0,masca
mascar,ar,mas,k,nosotros,0,2,quemos,0,masquemos
mascar,ar,mas,k,vosotros,0,2,ad,0,mascad
reclamar,ar,kla,m,yo,0,0,o,0,reclamo
reclamar,ar,kla,m,tu,0,0,as,0,reclamas
reclamar,ar,kla,m,el,0,0,a,0,reclama
reclamar,ar,kla,m,nosotros,0,0,amos,0,reclamamos
reclamar,ar,kla,m,vosotros,0,0,áis,0,reclamáis
reclamar,ar,kla,m,ellos,0,0,an,0,reclaman
reclamar,ar,kla,m,yo,1,0,aba,0,reclamaba
reclamar,ar,kla,m,tu,1,0,abas,0,reclamabas
reclamar,ar,kla,m,el,1,0,aba,0,reclamaba
reclamar,ar,kla,m,nosotros,1,0,ábamos,0,reclamábamos
reclamar,ar,kla,m,vosotros,1,0,abais,0,reclamabais
reclamar,ar,kla,m,ellos,1,0,aban,0,reclamaban
reclamar,ar,kla,m,yo,2,0,é,0,reclamé
reclamar,ar,kla,m,tu,2,0,aste,0,reclamaste
reclamar,ar,kla,m,el,2,0,ó,0,reclamó
reclamar,ar,kla,m,nosotros,2,0,amos,0,reclamamos
reclamar,ar,kla,m,vosotros,2,0,asteis,0,reclamasteis
reclamar,ar,kla,m,ellos,2,0,aron,0,reclamaron
reclamar,ar,kla,m,yo,1,0,aré,0,reclamaré
reclamar,ar,kla,m,tu,1,0,arás,0,reclamarás
reclamar,ar,kla,m,el,1,0,ará,0,reclamará
reclamar,ar,kla,m,nosotros,1,0,aremos,0,reclamaremos
reclamar,ar,kla,m,vosotros,1,0,aréis,0,reclamaréis
reclamar,ar,kla,m,ellos,1,0,arán,0,reclamarán
reclamar,ar,kla,m,yo,2,0,aría,0,reclamaría
reclamar,ar,kla,m,tu,2,0,arías,0,reclamarías
reclamar,ar,kla,m,el,2,0,aría,0,reclamaría
reclamar,ar,kla,m,nosotros,2,0,aríamos,0,reclamaríamos
reclamar,ar,kla,m,vosotros,2,0,aríais,0,reclamaríais
reclamar,ar,kla,m,ellos,2,0,arían,0,reclamarían
reclamar,ar,kla,m,yo,0,1,e,0,reclame
reclamar,ar,kla,m,tu,0,1,es,0,reclames
reclamar,ar,kla,m,el,0,1,e,0,reclame
reclamar,ar,kla,m,nosotros,0,1,emos,0,reclamemos
reclamar,ar,kla,m,vosotros,0,1,éis,0,reclaméis
reclamar,ar,kla,m,ellos,0,1,en,0,reclamen
reclamar,ar,kla,m,yo,1,1,ara,0,reclamara
reclamar,ar,kla,m,tu,1,1,aras,0,reclamaras
reclamar,ar,kla,m,el,1,1,ara,0,reclamara
reclamar,ar,kla,m,nosotros,1,1,áramos,0,reclamáramos
reclamar,ar,kla,m,vosotros,1,1,arais,0,reclamarais
reclamar,ar,kla,m,ellos,1,1,aran,0,reclamaran
reclamar,ar,kla,m,yo,1,1,are,0,reclamare
reclamar,ar,kla,m,tu,1,1,ares,0,reclamares
reclamar,ar,kla,m,el,1,1,are,0,reclamare
reclamar,ar,kla,m,nosotros,1,1,áremos,0,reclamáremos
reclamar,ar,kla,m,vosotros,1,1,areis,0,reclamareis
reclamar,ar,kla,m,ellos,1,1,aren,0,reclamaren
reclamar,ar,kla,m,tu,0,2,a,0,reclama
reclamar,ar,kla,m,nosotros,0,2,emos,0,reclamemos
reclamar,ar,kla,m,vosotros,0,2,ad,0,reclamad
