infinitivo,ending,pensyl,prepensyl,pospensyl,stem,person,number,tense,mood,class_pensyl,class_suff,conjugacion
borrar,ar,bo,NULL,bo,rr,1,1,1,0,0,ábamos,borrábamos
borrar,ar,bo,NULL,bo,rr,2,1,1,0,0,abais,borrabais
borrar,ar,bo,NULL,bo,rr,3,1,1,0,0,aban,borraban
borrar,ar,bo,NULL,bo,rr,1,0,2,0,0,é,borré
borrar,ar,bo,NULL,bo,rr,2,0,2,0,0,aste,borraste
borrar,ar,bo,NULL,bo,rr,3,0,2,0,0,ó,borró
borrar,ar,bo,NULL,bo,rr,1,1,2,0,0,amos,borramos
borrar,ar,bo,NULL,bo,rr,2,1,2,0,0,asteis,borrasteis
borrar,ar,bo,NULL,bo,rr,3,1,2,0,0,aron,borraron
borrar,ar,bo,NULL,bo,rr,1,0,3,0,0,aré,borraré
borrar,ar,bo,NULL,bo,rr,2,0,3,0,0,arás,borrarás
borrar,ar,bo,NULL,bo,rr,3,0,3,0,0,ará,borrará
borrar,ar,bo,NULL,bo,rr,1,1,3,0,0,aremos,borraremos
borrar,ar,bo,NULL,bo,rr,2,1,3,0,0,aréis,borraréis
borrar,ar,bo,NULL,bo,rr,3,1,3,0,0,arán,borrarán
borrar,ar,bo,NULL,bo,rr,1,0,4,0,0,aría,borraría
borrar,ar,bo,NULL,bo,rr,2,0,4,0,0,arías,borrarías
borrar,ar,bo,NULL,bo,rr,3,0,4,0,0,aría,borraría
borrar,ar,bo,NULL,bo,rr,1,1,4,0,0,aríamos,borraríamos
borrar,ar,bo,NULL,bo,rr,2,1,4,0,0,aríais,borraríais
borrar,ar,bo,NULL,bo,rr,3,1,4,0,0,arían,borrarían
borrar,ar,bo,NULL,bo,rr,1,0,0,1,0,e,borre
borrar,ar,bo,NULL,bo,rr,2,0,0,1,0,es,borres
borrar,ar,bo,NULL,bo,rr,3,0,0,1,0,e,borre
borrar,ar,bo,NULL,bo,rr,1,1,0,1,0,emos,borremos
borrar,ar,bo,NULL,bo,rr,2,1,0,1,0,éis,borréis
borrar,ar,bo,NULL,bo,rr,3,1,0,1,0,en,borren
borrar,ar,bo,NULL,bo,rr,1,0,1,1,0,ara,borrara
borrar,ar,bo,NULL,bo,rr,2,0,1,1,0,aras,borraras
borrar,ar,bo,NULL,bo,rr,3,0,1,1,0,ara,borrara
borrar,ar,bo,NULL,bo,rr,1,1,1,1,0,áramos,borráramos
borrar,ar,bo,NULL,bo,rr,2,1,1,1,0,arais,borrarais
borrar,ar,bo,NULL,bo,rr,3,1,1,1,0,aran,borraran
borrar,ar,bo,NULL,bo,rr,1,0,3,1,0,are,borrare
borrar,ar,bo,NULL,bo,rr,2,0,3,1,0,ares,borrares
borrar,ar,bo,NULL,bo,rr,3,0,3,1,0,are,borrare
borrar,ar,bo,NULL,bo,rr,1,1,3,1,0,áremos,borráremos
borrar,ar,bo,NULL,bo,rr,2,1,3,1,0,areis,borrareis
borrar,ar,bo,NULL,bo,rr,3,1,3,1,0,aren,borraren
borrar,ar,bo,NULL,bo,rr,0,0,0,2,-,?,-
borrar,ar,bo,NULL,bo,rr,2,0,0,2,0,a,borra
borrar,ar,bo,NULL,bo,rr,3,0,0,2,0,e,borre
borrar,ar,bo,NULL,bo,rr,1,1,0,2,0,emos,borremos
borrar,ar,bo,NULL,bo,rr,2,1,0,2,0,ad,borrad
borrar,ar,bo,NULL,bo,rr,3,1,0,2,0,en,borren
deleitar,ar,lei,l,ei,t,1,0,0,0,0,o,deleito
deleitar,ar,lei,l,ei,t,2,0,0,0,0,as,deleitas
deleitar,ar,lei,l,ei,t,3,0,0,0,0,a,deleita
deleitar,ar,lei,l,ei,t,1,1,0,0,0,amos,deleitamos
deleitar,ar,lei,l,ei,t,2,1,0,0,0,áis,deleitáis
deleitar,ar,lei,l,ei,t,3,1,0,0,0,an,deleitan
deleitar,ar,lei,l,ei,t,1,0,1,0,0,aba,deleitaba
deleitar,ar,lei,l,ei,t,2,0,1,0,0,abas,deleitabas
deleitar,ar,lei,l,ei,t,3,0,1,0,0,aba,deleitaba
deleitar,ar,lei,l,ei,t,1,1,1,0,0,ábamos,deleitábamos
deleitar,ar,lei,l,ei,t,2,1,1,0,0,abais,deleitabais
deleitar,ar,lei,l,ei,t,3,1,1,0,0,aban,deleitaban
deleitar,ar,lei,l,ei,t,1,0,2,0,0,é,deleité
deleitar,ar,lei,l,ei,t,2,0,2,0,0,aste,deleitaste
deleitar,ar,lei,l,ei,t,3,0,2,0,0,ó,deleitó
deleitar,ar,lei,l,ei,t,1,1,2,0,0,amos,deleitamos
deleitar,ar,lei,l,ei,t,2,1,2,0,0,asteis,deleitasteis
deleitar,ar,lei,l,ei,t,3,1,2,0,0,aron,deleitaron
deleitar,ar,lei,l,ei,t,1,0,3,0,0,aré,deleitaré
deleitar,ar,lei,l,ei,t,2,0,3,0,0,arás,deleitarás
deleitar,ar,lei,l,ei,t,3,0,3,0,0,ará,deleitará
deleitar,ar,lei,l,ei,t,1,1,3,0,0,aremos,deleitaremos
deleitar,ar,lei,l,ei,t,2,1,3,0,0,aréis,deleitaréis
deleitar,ar,lei,l,ei,t,3,1,3,0,0,arán,deleitarán
deleitar,ar,lei,l,ei,t,1,0,4,0,0,aría,deleitaría
deleitar,ar,lei,l,ei,t,2,0,4,0,0,arías,deleitarías
deleitar,ar,lei,l,ei,t,3,0,4,0,0,aría,deleitaría
deleitar,ar,lei,l,ei,t,1,1,4,0,0,aríamos,deleitaríamos
deleitar,ar,lei,l,ei,t,2,1,4,0,0,aríais,deleitaríais
deleitar,ar,lei,l,ei,t,3,1,4,0,0,arían,deleitarían
deleitar,ar,lei,l,ei,t,1,0,0,1,0,e,deleite
deleitar,ar,lei,l,ei,t,2,0,0,1,0,es,deleites
deleitar,ar,lei,l,ei,t,3,0,0,1,0,e,deleite
deleitar,ar,lei,l,ei,t,1,1,0,1,0,emos,deleitemos
deleitar,ar,lei,l,ei,t,2,1,0,1,0,éis,deleitéis
deleitar,ar,lei,l,ei,t,3,1,0,1,0,en,deleiten
deleitar,ar,lei,l,ei,t,1,0,1,1,0,ara,deleitara
deleitar,ar,lei,l,ei,t,2,0,1,1,0,aras,deleitaras
deleitar,ar,lei,l,ei,t,3,0,1,1,0,ara,deleitara
deleitar,ar,lei,l,ei,t,1,1,1,1,0,áramos,deleitáramos
deleitar,ar,lei,l,ei,t,2,1,1,1,0,arais,deleitarais
deleitar,ar,lei,l,ei,t,3,1,1,1,0,aran,deleitaran
deleitar,ar,lei,l,ei,t,1,0,3,1,0,are,deleitare
deleitar,ar,lei,l,ei,t,2,0,3,1,0,ares,deleitares
deleitar,ar,lei,l,ei,t,3,0,3,1,0,are,deleitare
deleitar,ar,lei,l,ei,t,1,1,3,1,0,áremos,deleitáremos
deleitar,ar,lei,l,ei,t,2,1,3,1,0,areis,deleitareis
deleitar,ar,lei,l,ei,t,3,1,3,1,0,aren,deleitaren
deleitar,ar,lei,l,ei,t,0,0,0,2,-,?,-
deleitar,ar,lei,l,ei,t,2,0,0,2,0,a,deleita
deleitar,ar,lei,l,ei,t,3,0,0,2,0,e,deleite
deleitar,ar,lei,l,ei,t,1,1,0,2,0,emos,deleitemos
deleitar,ar,lei,l,ei,t,2,1,0,2,0,ad,deleitad
deleitar,ar,lei,l,ei,t,3,1,0,2,0,en,deleiten
repartir,ir,par,p,ar,t,1,0,0,0,0,o,reparto
repartir,ir,par,p,ar,t,2,0,0,0,0,es,repartes
repartir,ir,par,p,ar,t,3,0,0,0,0,e,reparte
repartir,ir,par,p,ar,t,1,1,0,0,0,imos,repartimos
repartir,ir,par,p,ar,t,2,1,0,0,0,ís,repartís
repartir,ir,par,p,ar,t,3,1,0,0,0,en,reparten
repartir,ir,par,p,ar,t,1,0,1,0,0,ía,repartía
repartir,ir,par,p,ar,t,2,0,1,0,0,ías,repartías
repartir,ir,par,p,ar,t,3,0,1,0,0,ía,repartía
repartir,ir,par,p,ar,t,1,1,1,0,0,íamos,repartíamos
repartir,ir,par,p,ar,t,2,1,1,0,0,íais,repartíais
repartir,ir,par,p,ar,t,3,1,1,0,0,ían,repartían
repartir,ir,par,p,ar,t,1,0,2,0,0,í,repartí
repartir,ir,par,p,ar,t,2,0,2,0,0,iste,repartiste
repartir,ir,par,p,ar,t,3,0,2,0,0,ió,repartió
repartir,ir,par,p,ar,t,1,1,2,0,0,imos,repartimos
repartir,ir,par,p,ar,t,2,1,2,0,0,isteis,repartisteis
repartir,ir,par,p,ar,t,3,1,2,0,0,ieron,repartieron
repartir,ir,par,p,ar,t,1,0,3,0,0,iré,repartiré
repartir,ir,par,p,ar,t,2,0,3,0,0,irás,repartirás
repartir,ir,par,p,ar,t,3,0,3,0,0,irá,repartirá
repartir,ir,par,p,ar,t,1,1,3,0,0,iremos,repartiremos
repartir,ir,par,p,ar,t,2,1,3,0,0,iréis,repartiréis
repartir,ir,par,p,ar,t,3,1,3,0,0,irán,repartirán
repartir,ir,par,p,ar,t,1,0,4,0,0,iría,repartiría
repartir,ir,par,p,ar,t,2,0,4,0,0,irías,repartirías
repartir,ir,par,p,ar,t,3,0,4,0,0,iría,repartiría
repartir,ir,par,p,ar,t,1,1,4,0,0,iríamos,repartiríamos
repartir,ir,par,p,ar,t,2,1,4,0,0,iríais,repartiríais
repartir,ir,par,p,ar,t,3,1,4,0,0,irían,repartirían
repartir,ir,par,p,ar,t,1,0,0,1,0,a,reparta
repartir,ir,par,p,ar,t,2,0,0,1,0,as,repartas
repartir,ir,par,p,ar,t,3,0,0,1,0,a,reparta
repartir,ir,par,p,ar,t,1,1,0,1,0,amos,repartamos
repartir,ir,par,p,ar,t,2,1,0,1,0,áis,repartáis
repartir,ir,par,p,ar,t,3,1,0,1,0,an,repartan
repartir,ir,par,p,ar,t,1,0,1,1,0,iera,repartiera
repartir,ir,par,p,ar,t,2,0,1,1,0,ieras,repartieras
repartir,ir,par,p,ar,t,3,0,1,1,0,iera,repartiera
repartir,ir,par,p,ar,t,1,1,1,1,0,iéramos,repartiéramos
repartir,ir,par,p,ar,t,2,1,1,1,0,ierais,repartierais
repartir,ir,par,p,ar,t,3,1,1,1,0,ieran,repartieran
repartir,ir,par,p,ar,t,1,0,3,1,0,iere,repartiere
repartir,ir,par,p,ar,t,2,0,3,1,0,ieres,repartieres
repartir,ir,par,p,ar,t,3,0,3,1,0,iere,repartiere
repartir,ir,par,p,ar,t,1,1,3,1,0,iéremos,repartiéremos
repartir,ir,par,p,ar,t,2,1,3,1,0,iereis,repartiereis
repartir,ir,par,p,ar,t,3,1,3,1,0,ieren,repartieren
repartir,ir,par,p,ar,t,0,0,0,2,-,?,-
repartir,ir,par,p,ar,t,2,0,0,2,0,e,reparte
repartir,ir,par,p,ar,t,3,0,0,2,0,a,reparta
repartir,ir,par,p,ar,t,1,1,0,2,0,amos,repartamos
repartir,ir,par,p,ar,t,2,1,0,2,0,id,repartid
repartir,ir,par,p,ar,t,3,1,0,2,0,an,repartan
depender,er,pen,p,en,d,1,0,0,0,0,o,dependo
depender,er,pen,p,en,d,2,0,0,0,0,es,dependes
depender,er,pen,p,en,d,3,0,0,0,0,e,depende
depender,er,pen,p,en,d,1,1,0,0,0,emos,dependemos
depender,er,pen,p,en,d,2,1,0,0,0,éis,dependéis
depender,er,pen,p,en,d,3,1,0,0,0,en,dependen
depender,er,pen,p,en,d,1,0,1,0,0,ía,dependía
depender,er,pen,p,en,d,2,0,1,0,0,ías,dependías
depender,er,pen,p,en,d,3,0,1,0,0,ía,dependía
depender,er,pen,p,en,d,1,1,1,0,0,íamos,dependíamos
depender,er,pen,p,en,d,2,1,1,0,0,íais,dependíais
depender,er,pen,p,en,d,3,1,1,0,0,ían,dependían
depender,er,pen,p,en,d,1,0,2,0,0,í,dependí
depender,er,pen,p,en,d,2,0,2,0,0,iste,dependiste
depender,er,pen,p,en,d,3,0,2,0,0,ió,dependió
depender,er,pen,p,en,d,1,1,2,0,0,imos,dependimos
depender,er,pen,p,en,d,2,1,2,0,0,isteis,dependisteis
depender,er,pen,p,en,d,3,1,2,0,0,ieron,dependieron
depender,er,pen,p,en,d,1,0,3,0,0,eré,dependeré
depender,er,pen,p,en,d,2,0,3,0,0,erás,dependerás
depender,er,pen,p,en,d,3,0,3,0,0,erá,dependerá
depender,er,pen,p,en,d,1,1,3,0,0,eremos,dependeremos
depender,er,pen,p,en,d,2,1,3,0,0,eréis,dependeréis
depender,er,pen,p,en,d,3,1,3,0,0,erán,dependerán
depender,er,pen,p,en,d,1,0,4,0,0,ería,dependería
depender,er,pen,p,en,d,2,0,4,0,0,erías,dependerías
depender,er,pen,p,en,d,3,0,4,0,0,ería,dependería
depender,er,pen,p,en,d,1,1,4,0,0,eríamos,dependeríamos
depender,er,pen,p,en,d,2,1,4,0,0,eríais,dependeríais
depender,er,pen,p,en,d,3,1,4,0,0,erían,dependerían
depender,er,pen,p,en,d,1,0,0,1,0,a,dependa
depender,er,pen,p,en,d,2,0,0,1,0,as,dependas
depender,er,pen,p,en,d,3,0,0,1,0,a,dependa
depender,er,pen,p,en,d,1,1,0,1,0,amos,dependamos
depender,er,pen,p,en,d,2,1,0,1,0,áis,dependáis
depender,er,pen,p,en,d,3,1,0,1,0,an,dependan
depender,er,pen,p,en,d,1,0,1,1,0,iera,dependiera
depender,er,pen,p,en,d,2,0,1,1,0,ieras,dependieras
depender,er,pen,p,en,d,3,0,1,1,0,iera,dependiera
depender,er,pen,p,en,d,1,1,1,1,0,iéramos,dependiéramos
depender,er,pen,p,en,d,2,1,1,1,0,ierais,dependierais
depender,er,pen,p,en,d,3,1,1,1,0,ieran,dependieran
depender,er,pen,p,en,d,1,0,3,1,0,iere,dependiere
depender,er,pen,p,en,d,2,0,3,1,0,ieres,dependieres
depender,er,pen,p,en,d,3,0,3,1,0,iere,dependiere
depender,er,pen,p,en,d,1,1,3,1,0,iéremos,dependiéremos
depender,er,pen,p,en,d,2,1,3,1,0,iereis,dependiereis
depender,er,pen,p,en,d,3,1,3,1,0,ieren,dependieren
depender,er,pen,p,en,d,0,0,0,2,-,?,-
depender,er,pen,p,en,d,2,0,0,2,0,e,depende
depender,er,pen,p,en,d,3,0,0,2,0,a,dependa
depender,er,pen,p,en,d,1,1,0,2,0,amos,dependamos
depender,er,pen,p,en,d,2,1,0,2,0,ed,depended
depender,er,pen,p,en,d,3,1,0,2,0,an,dependan
describir,ir,cri,c,ri,b,1,0,0,0,0,o,describo
describir,ir,cri,c,ri,b,2,0,0,0,0,es,describes
describir,ir,cri,c,ri,b,3,0,0,0,0,e,describe
describir,ir,cri,c,ri,b,1,1,0,0,0,imos,describimos
describir,ir,cri,c,ri,b,2,1,0,0,0,ís,describís
describir,ir,cri,c,ri,b,3,1,0,0,0,en,describen
describir,ir,cri,c,ri,b,1,0,1,0,0,ía,describía
describir,ir,cri,c,ri,b,2,0,1,0,0,ías,describías
describir,ir,cri,c,ri,b,3,0,1,0,0,ía,describía
describir,ir,cri,c,ri,b,1,1,1,0,0,íamos,describíamos
describir,ir,cri,c,ri,b,2,1,1,0,0,íais,describíais
describir,ir,cri,c,ri,b,3,1,1,0,0,ían,describían
describir,ir,cri,c,ri,b,1,0,2,0,0,í,describí
describir,ir,cri,c,ri,b,2,0,2,0,0,iste,describiste
describir,ir,cri,c,ri,b,3,0,2,0,0,ió,describió
describir,ir,cri,c,ri,b,1,1,2,0,0,imos,describimos
describir,ir,cri,c,ri,b,2,1,2,0,0,isteis,describisteis
describir,ir,cri,c,ri,b,3,1,2,0,0,ieron,describieron
describir,ir,cri,c,ri,b,1,0,3,0,0,iré,describiré
describir,ir,cri,c,ri,b,2,0,3,0,0,irás,describirás
describir,ir,cri,c,ri,b,3,0,3,0,0,irá,describirá
describir,ir,cri,c,ri,b,1,1,3,0,0,iremos,describiremos
describir,ir,cri,c,ri,b,2,1,3,0,0,iréis,describiréis
describir,ir,cri,c,ri,b,3,1,3,0,0,irán,describirán
describir,ir,cri,c,ri,b,1,0,4,0,0,iría,describiría
describir,ir,cri,c,ri,b,2,0,4,0,0,irías,describirías
describir,ir,cri,c,ri,b,3,0,4,0,0,iría,describiría
describir,ir,cri,c,ri,b,1,1,4,0,0,iríamos,describiríamos
describir,ir,cri,c,ri,b,2,1,4,0,0,iríais,describiríais
describir,ir,cri,c,ri,b,3,1,4,0,0,irían,describirían
describir,ir,cri,c,ri,b,1,0,0,1,0,a,describa
describir,ir,cri,c,ri,b,2,0,0,1,0,as,describas
describir,ir,cri,c,ri,b,3,0,0,1,0,a,describa
describir,ir,cri,c,ri,b,1,1,0,1,0,amos,describamos
describir,ir,cri,c,ri,b,2,1,0,1,0,áis,describáis
describir,ir,cri,c,ri,b,3,1,0,1,0,an,describan
describir,ir,cri,c,ri,b,1,0,1,1,0,iera,describiera
describir,ir,cri,c,ri,b,2,0,1,1,0,ieras,describieras
describir,ir,cri,c,ri,b,3,0,1,1,0,iera,describiera
describir,ir,cri,c,ri,b,1,1,1,1,0,iéramos,describiéramos
describir,ir,cri,c,ri,b,2,1,1,1,0,ierais,describierais
describir,ir,cri,c,ri,b,3,1,1,1,0,ieran,describieran
describir,ir,cri,c,ri,b,1,0,3,1,0,iere,describiere
describir,ir,cri,c,ri,b,2,0,3,1,0,ieres,describieres
describir,ir,cri,c,ri,b,3,0,3,1,0,iere,describiere
describir,ir,cri,c,ri,b,1,1,3,1,0,iéremos,describiéremos
describir,ir,cri,c,ri,b,2,1,3,1,0,iereis,describiereis
describir,ir,cri,c,ri,b,3,1,3,1,0,ieren,describieren
describir,ir,cri,c,ri,b,0,0,0,2,-,?,-
describir,ir,cri,c,ri,b,2,0,0,2,0,e,describe
describir,ir,cri,c,ri,b,3,0,0,2,0,a,describa
describir,ir,cri,c,ri,b,1,1,0,2,0,amos,describamos
describir,ir,cri,c,ri,b,2,1,0,2,0,id,describid
describir,ir,cri,c,ri,b,3,1,0,2,0,an,describan
merecer,er,re,NULL,re,c,1,0,0,0,rez,o,merezco
merecer,er,re,NULL,re,c,2,0,0,0,0,es,mereces
merecer,er,re,NULL,re,c,3,0,0,0,0,e,merece
merecer,er,re,NULL,re,c,1,1,0,0,0,emos,merecemos
merecer,er,re,NULL,re,c,2,1,0,0,0,éis,merecéis
merecer,er,re,NULL,re,c,3,1,0,0,0,en,merecen
merecer,er,re,NULL,re,c,1,0,1,0,0,ía,merecía
merecer,er,re,NULL,re,c,2,0,1,0,0,ías,merecías
merecer,er,re,NULL,re,c,3,0,1,0,0,ía,merecía
merecer,er,re,NULL,re,c,1,1,1,0,0,íamos,merecíamos
merecer,er,re,NULL,re,c,2,1,1,0,0,íais,merecíais
merecer,er,re,NULL,re,c,3,1,1,0,0,ían,merecían
merecer,er,re,NULL,re,c,1,0,2,0,0,í,merecí
merecer,er,re,NULL,re,c,2,0,2,0,0,iste,mereciste
merecer,er,re,NULL,re,c,3,0,2,0,0,ió,mereció
merecer,er,re,NULL,re,c,1,1,2,0,0,imos,merecimos
merecer,er,re,NULL,re,c,2,1,2,0,0,isteis,merecisteis
merecer,er,re,NULL,re,c,3,1,2,0,0,ieron,merecieron
merecer,er,re,NULL,re,c,1,0,3,0,0,eré,mereceré
merecer,er,re,NULL,re,c,2,0,3,0,0,erás,merecerás
merecer,er,re,NULL,re,c,3,0,3,0,0,erá,merecerá
merecer,er,re,NULL,re,c,1,1,3,0,0,eremos,mereceremos
merecer,er,re,NULL,re,c,2,1,3,0,0,eréis,mereceréis
merecer,er,re,NULL,re,c,3,1,3,0,0,erán,merecerán
merecer,er,re,NULL,re,c,1,0,4,0,0,ería,merecería
merecer,er,re,NULL,re,c,2,0,4,0,0,erías,merecerías
merecer,er,re,NULL,re,c,3,0,4,0,0,ería,merecería
merecer,er,re,NULL,re,c,1,1,4,0,0,eríamos,mereceríamos
merecer,er,re,NULL,re,c,2,1,4,0,0,eríais,mereceríais
merecer,er,re,NULL,re,c,3,1,4,0,0,erían,merecerían
merecer,er,re,NULL,re,c,1,0,0,1,rez,a,merezca
merecer,er,re,NULL,re,c,2,0,0,1,rez,as,merezcas
merecer,er,re,NULL,re,c,3,0,0,1,rez,a,merezca
merecer,er,re,NULL,re,c,1,1,0,1,rez,amos,merezcamos
merecer,er,re,NULL,re,c,2,1,0,1,rez,áis,merezcáis
merecer,er,re,NULL,re,c,3,1,0,1,rez,an,merezcan
merecer,er,re,NULL,re,c,1,0,1,1,0,iera,mereciera
merecer,er,re,NULL,re,c,2,0,1,1,0,ieras,merecieras
merecer,er,re,NULL,re,c,3,0,1,1,0,iera,mereciera
merecer,er,re,NULL,re,c,1,1,1,1,0,iéramos,mereciéramos
merecer,er,re,NULL,re,c,2,1,1,1,0,ierais,merecierais
merecer,er,re,NULL,re,c,3,1,1,1,0,ieran,merecieran
merecer,er,re,NULL,re,c,1,0,3,1,0,iere,mereciere
merecer,er,re,NULL,re,c,2,0,3,1,0,ieres,merecieres
merecer,er,re,NULL,re,c,3,0,3,1,0,iere,mereciere
merecer,er,re,NULL,re,c,1,1,3,1,0,iéremos,mereciéremos
merecer,er,re,NULL,re,c,2,1,3,1,0,iereis,mereciereis
merecer,er,re,NULL,re,c,3,1,3,1,0,ieren,merecieren
merecer,er,re,NULL,re,c,0,0,0,2,-,?,-
merecer,er,re,NULL,re,c,2,0,0,2,0,e,merece
merecer,er,re,NULL,re,c,3,0,0,2,rez,a,merezca
merecer,er,re,NULL,re,c,1,1,0,2,rez,amos,merezcamos
merecer,er,re,NULL,re,c,2,1,0,2,0,ed,mereced
merecer,er,re,NULL,re,c,3,1,0,2,rez,an,merezcan
destruir,ir,des,d,es,tru,1,0,0,0,0,yo,destruyo
destruir,ir,des,d,es,tru,2,0,0,0,0,yes,destruyes
destruir,ir,des,d,es,tru,3,0,0,0,0,ye,destruye
destruir,ir,des,d,es,tru,1,1,0,0,0,imos,destruimos
destruir,ir,des,d,es,tru,2,1,0,0,0,ís,destruís
destruir,ir,des,d,es,tru,3,1,0,0,0,yen,destruyen
destruir,ir,des,d,es,tru,1,0,1,0,0,ía,destruía
destruir,ir,des,d,es,tru,2,0,1,0,0,ías,destruías
destruir,ir,des,d,es,tru,3,0,1,0,0,ía,destruía
destruir,ir,des,d,es,tru,1,1,1,0,0,íamos,destruíamos
destruir,ir,des,d,es,tru,2,1,1,0,0,íais,destruíais
destruir,ir,des,d,es,tru,3,1,1,0,0,ían,destruían
destruir,ir,des,d,es,tru,1,0,2,0,0,í,destruí
destruir,ir,des,d,es,tru,2,0,2,0,0,iste,destruiste
destruir,ir,des,d,es,tru,3,0,2,0,0,yó,destruyó
destruir,ir,des,d,es,tru,1,1,2,0,0,imos,destruimos
destruir,ir,des,d,es,tru,2,1,2,0,0,isteis,destruisteis
destruir,ir,des,d,es,tru,3,1,2,0,0,yeron,destruyeron
destruir,ir,des,d,es,tru,1,0,3,0,0,iré,destruiré
destruir,ir,des,d,es,tru,2,0,3,0,0,irás,destruirás
destruir,ir,des,d,es,tru,3,0,3,0,0,irá,destruirá
destruir,ir,des,d,es,tru,1,1,3,0,0,iremos,destruiremos
destruir,ir,des,d,es,tru,2,1,3,0,0,iréis,destruiréis
destruir,ir,des,d,es,tru,3,1,3,0,0,irán,destruirán
destruir,ir,des,d,es,tru,1,0,4,0,0,iría,destruiría
destruir,ir,des,d,es,tru,2,0,4,0,0,irías,destruirías
destruir,ir,des,d,es,tru,3,0,4,0,0,iría,destruiría
destruir,ir,des,d,es,tru,1,1,4,0,0,iríamos,destruiríamos
destruir,ir,des,d,es,tru,2,1,4,0,0,iríais,destruiríais
destruir,ir,des,d,es,tru,3,1,4,0,0,irían,destruirían
destruir,ir,des,d,es,tru,1,0,0,1,0,ya,destruya
destruir,ir,des,d,es,tru,2,0,0,1,0,yas,destruyas
destruir,ir,des,d,es,tru,3,0,0,1,0,ya,destruya
destruir,ir,des,d,es,tru,1,1,0,1,0,yamos,destruyamos
destruir,ir,des,d,es,tru,2,1,0,1,0,yáis,destruyáis
destruir,ir,des,d,es,tru,3,1,0,1,0,yan,destruyan
destruir,ir,des,d,es,tru,1,0,1,1,0,yera,destruyera
destruir,ir,des,d,es,tru,2,0,1,1,0,yeras,destruyeras
destruir,ir,des,d,es,tru,3,0,1,1,0,yera,destruyera
destruir,ir,des,d,es,tru,1,1,1,1,0,yéramos,destruyéramos
destruir,ir,des,d,es,tru,2,1,1,1,0,yerais,destruyerais
destruir,ir,des,d,es,tru,3,1,1,1,0,yeran,destruyeran
destruir,ir,des,d,es,tru,1,0,3,1,0,yere,destruyere
destruir,ir,des,d,es,tru,2,0,3,1,0,yeres,destruyeres
destruir,ir,des,d,es,tru,3,0,3,1,0,yere,destruyere
destruir,ir,des,d,es,tru,1,1,3,1,0,yéremos,destruyéremos
destruir,ir,des,d,es,tru,2,1,3,1,0,yereis,destruyereis
destruir,ir,des,d,es,tru,3,1,3,1,0,yeren,destruyeren
destruir,ir,des,d,es,tru,0,0,0,2,-,?,-
destruir,ir,des,d,es,tru,2,0,0,2,0,ye,destruye
destruir,ir,des,d,es,tru,3,0,0,2,0,ya,destruya
destruir,ir,des,d,es,tru,1,1,0,2,0,yamos,destruyamos
destruir,ir,des,d,es,tru,2,1,0,2,0,id,destruid
destruir,ir,des,d,es,tru,3,1,0,2,0,yan,destruyan
detectar,ar,tec,t,ec,t,1,0,0,0,0,o,detecto
detectar,ar,tec,t,ec,t,2,0,0,0,0,as,detectas
detectar,ar,tec,t,ec,t,3,0,0,0,0,a,detecta
detectar,ar,tec,t,ec,t,1,1,0,0,0,amos,detectamos
detectar,ar,tec,t,ec,t,2,1,0,0,0,áis,detectáis
detectar,ar,tec,t,ec,t,3,1,0,0,0,an,detectan
detectar,ar,tec,t,ec,t,1,0,1,0,0,aba,detectaba
detectar,ar,tec,t,ec,t,2,0,1,0,0,abas,detectabas
detectar,ar,tec,t,ec,t,3,0,1,0,0,aba,detectaba
detectar,ar,tec,t,ec,t,1,1,1,0,0,ábamos,detectábamos
detectar,ar,tec,t,ec,t,2,1,1,0,0,abais,detectabais
detectar,ar,tec,t,ec,t,3,1,1,0,0,aban,detectaban
detectar,ar,tec,t,ec,t,1,0,2,0,0,é,detecté
detectar,ar,tec,t,ec,t,2,0,2,0,0,aste,detectaste
detectar,ar,tec,t,ec,t,3,0,2,0,0,ó,detectó
detectar,ar,tec,t,ec,t,1,1,2,0,0,amos,detectamos
detectar,ar,tec,t,ec,t,2,1,2,0,0,asteis,detectasteis
detectar,ar,tec,t,ec,t,3,1,2,0,0,aron,detectaron
detectar,ar,tec,t,ec,t,1,0,3,0,0,aré,detectaré
detectar,ar,tec,t,ec,t,2,0,3,0,0,arás,detectarás
detectar,ar,tec,t,ec,t,3,0,3,0,0,ará,detectará
detectar,ar,tec,t,ec,t,1,1,3,0,0,aremos,detectaremos
detectar,ar,tec,t,ec,t,2,1,3,0,0,aréis,detectaréis
detectar,ar,tec,t,ec,t,3,1,3,0,0,arán,detectarán
detectar,ar,tec,t,ec,t,1,0,4,0,0,aría,detectaría
detectar,ar,tec,t,ec,t,2,0,4,0,0,arías,detectarías
detectar,ar,tec,t,ec,t,3,0,4,0,0,aría,detectaría
detectar,ar,tec,t,ec,t,1,1,4,0,0,aríamos,detectaríamos
detectar,ar,tec,t,ec,t,2,1,4,0,0,aríais,detectaríais
detectar,ar,tec,t,ec,t,3,1,4,0,0,arían,detectarían
detectar,ar,tec,t,ec,t,1,0,0,1,0,e,detecte
detectar,ar,tec,t,ec,t,2,0,0,1,0,es,detectes
detectar,ar,tec,t,ec,t,3,0,0,1,0,e,detecte
detectar,ar,tec,t,ec,t,1,1,0,1,0,emos,detectemos
detectar,ar,tec,t,ec,t,2,1,0,1,0,éis,detectéis
detectar,ar,tec,t,ec,t,3,1,0,1,0,en,detecten
