infinitivo,ending,stem,pensyl,prePensyl,posPensyl,person,number,tense,mood,class_suff,class_pensyl,class_prePensyl,class_posPensyl,conjugacion
dudar,ar,d,du,NULL,du,3,1,1,0,aban,0,NULL,0,dudaban
dudar,ar,d,du,NULL,du,1,0,2,0,é,0,NULL,0,dudé
dudar,ar,d,du,NULL,du,2,0,2,0,aste,0,NULL,0,dudaste
dudar,ar,d,du,NULL,du,3,0,2,0,ó,0,NULL,0,dudó
dudar,ar,d,du,NULL,du,1,1,2,0,amos,0,NULL,0,dudamos
dudar,ar,d,du,NULL,du,2,1,2,0,asteis,0,NULL,0,dudasteis
dudar,ar,d,du,NULL,du,3,1,2,0,aron,0,NULL,0,dudaron
dudar,ar,d,du,NULL,du,1,0,1,0,aré,0,NULL,0,dudaré
dudar,ar,d,du,NULL,du,2,0,1,0,arás,0,NULL,0,dudarás
dudar,ar,d,du,NULL,du,3,0,1,0,ará,0,NULL,0,dudará
dudar,ar,d,du,NULL,du,1,1,1,0,aremos,0,NULL,0,dudaremos
dudar,ar,d,du,NULL,du,2,1,1,0,aréis,0,NULL,0,dudaréis
dudar,ar,d,du,NULL,du,3,1,1,0,arán,0,NULL,0,dudarán
dudar,ar,d,du,NULL,du,1,0,2,0,aría,0,NULL,0,dudaría
dudar,ar,d,du,NULL,du,2,0,2,0,arías,0,NULL,0,dudarías
dudar,ar,d,du,NULL,du,3,0,2,0,aría,0,NULL,0,dudaría
dudar,ar,d,du,NULL,du,1,1,2,0,aríamos,0,NULL,0,dudaríamos
dudar,ar,d,du,NULL,du,2,1,2,0,aríais,0,NULL,0,dudaríais
dudar,ar,d,du,NULL,du,3,1,2,0,arían,0,NULL,0,dudarían
dudar,ar,d,du,NULL,du,1,0,0,1,e,0,NULL,0,dude
dudar,ar,d,du,NULL,du,2,0,0,1,es,0,NULL,0,dudes
dudar,ar,d,du,NULL,du,3,0,0,1,e,0,NULL,0,dude
dudar,ar,d,du,NULL,du,1,1,0,1,emos,0,NULL,0,dudemos
dudar,ar,d,du,NULL,du,2,1,0,1,éis,0,NULL,0,dudéis
dudar,ar,d,du,NULL,du,3,1,0,1,en,0,NULL,0,duden
dudar,ar,d,du,NULL,du,1,0,1,1,ara,0,NULL,0,dudara
dudar,ar,d,du,NULL,du,2,0,1,1,aras,0,NULL,0,dudaras
dudar,ar,d,du,NULL,du,3,0,1,1,ara,0,NULL,0,dudara
dudar,ar,d,du,NULL,du,1,1,1,1,áramos,0,NULL,0,dudáramos
dudar,ar,d,du,NULL,du,2,1,1,1,arais,0,NULL,0,dudarais
dudar,ar,d,du,NULL,du,3,1,1,1,aran,0,NULL,0,dudaran
dudar,ar,d,du,NULL,du,1,0,1,1,are,0,NULL,0,dudare
dudar,ar,d,du,NULL,du,2,0,1,1,ares,0,NULL,0,dudares
dudar,ar,d,du,NULL,du,3,0,1,1,are,0,NULL,0,dudare
dudar,ar,d,du,NULL,du,1,1,1,1,áremos,0,NULL,0,dudáremos
dudar,ar,d,du,NULL,du,2,1,1,1,areis,0,NULL,0,dudareis
dudar,ar,d,du,NULL,du,3,1,1,1,aren,0,NULL,0,dudaren
dudar,ar,d,du,NULL,du,0,0,0,2,-,-,-,-,-
dudar,ar,d,du,NULL,du,2,0,0,2,a,0,NULL,0,duda
dudar,ar,d,du,NULL,du,0,0,0,2,e,0,NULL,0,dude
dudar,ar,d,du,NULL,du,1,1,0,2,emos,0,NULL,0,dudemos
dudar,ar,d,du,NULL,du,2,1,0,2,ad,0,NULL,0,dudad
dudar,ar,d,du,NULL,du,0,0,0,2,en,0,NULL,0,duden
soñar,ar,ñ,so,NULL,so,1,0,0,0,o,sue,s,ue,sueño
soñar,ar,ñ,so,NULL,so,2,0,0,0,as,sue,s,ue,sueñas
soñar,ar,ñ,so,NULL,so,3,0,0,0,a,sue,s,ue,sueña
soñar,ar,ñ,so,NULL,so,1,1,0,0,amos,0,NULL,0,soñamos
soñar,ar,ñ,so,NULL,so,2,1,0,0,áis,0,NULL,0,soñáis
soñar,ar,ñ,so,NULL,so,3,1,0,0,an,sue,s,ue,sueñan
soñar,ar,ñ,so,NULL,so,1,0,1,0,aba,0,NULL,0,soñaba
soñar,ar,ñ,so,NULL,so,2,0,1,0,abas,0,NULL,0,soñabas
soñar,ar,ñ,so,NULL,so,3,0,1,0,aba,0,NULL,0,soñaba
soñar,ar,ñ,so,NULL,so,1,1,1,0,ábamos,0,NULL,0,soñábamos
soñar,ar,ñ,so,NULL,so,2,1,1,0,abais,0,NULL,0,soñabais
soñar,ar,ñ,so,NULL,so,3,1,1,0,aban,0,NULL,0,soñaban
soñar,ar,ñ,so,NULL,so,1,0,2,0,é,0,NULL,0,soñé
soñar,ar,ñ,so,NULL,so,2,0,2,0,aste,0,NULL,0,soñaste
soñar,ar,ñ,so,NULL,so,3,0,2,0,ó,0,NULL,0,soñó
soñar,ar,ñ,so,NULL,so,1,1,2,0,amos,0,NULL,0,soñamos
soñar,ar,ñ,so,NULL,so,2,1,2,0,asteis,0,NULL,0,soñasteis
soñar,ar,ñ,so,NULL,so,3,1,2,0,aron,0,NULL,0,soñaron
soñar,ar,ñ,so,NULL,so,1,0,1,0,aré,0,NULL,0,soñaré
soñar,ar,ñ,so,NULL,so,2,0,1,0,arás,0,NULL,0,soñarás
soñar,ar,ñ,so,NULL,so,3,0,1,0,ará,0,NULL,0,soñará
soñar,ar,ñ,so,NULL,so,1,1,1,0,aremos,0,NULL,0,soñaremos
soñar,ar,ñ,so,NULL,so,2,1,1,0,aréis,0,NULL,0,soñaréis
soñar,ar,ñ,so,NULL,so,3,1,1,0,arán,0,NULL,0,soñarán
soñar,ar,ñ,so,NULL,so,1,0,2,0,aría,0,NULL,0,soñaría
soñar,ar,ñ,so,NULL,so,2,0,2,0,arías,0,NULL,0,soñarías
soñar,ar,ñ,so,NULL,so,3,0,2,0,aría,0,NULL,0,soñaría
soñar,ar,ñ,so,NULL,so,1,1,2,0,aríamos,0,NULL,0,soñaríamos
soñar,ar,ñ,so,NULL,so,2,1,2,0,aríais,0,NULL,0,soñaríais
soñar,ar,ñ,so,NULL,so,3,1,2,0,arían,0,NULL,0,soñarían
soñar,ar,ñ,so,NULL,so,1,0,0,1,e,sue,s,ue,sueñe
soñar,ar,ñ,so,NULL,so,2,0,0,1,es,sue,s,ue,sueñes
soñar,ar,ñ,so,NULL,so,3,0,0,1,e,sue,s,ue,sueñe
soñar,ar,ñ,so,NULL,so,1,1,0,1,emos,0,NULL,0,soñemos
soñar,ar,ñ,so,NULL,so,2,1,0,1,éis,0,NULL,0,soñéis
soñar,ar,ñ,so,NULL,so,3,1,0,1,en,sue,s,ue,sueñen
soñar,ar,ñ,so,NULL,so,1,0,1,1,ara,0,NULL,0,soñara
soñar,ar,ñ,so,NULL,so,2,0,1,1,aras,0,NULL,0,soñaras
soñar,ar,ñ,so,NULL,so,3,0,1,1,ara,0,NULL,0,soñara
soñar,ar,ñ,so,NULL,so,1,1,1,1,áramos,0,NULL,0,soñáramos
soñar,ar,ñ,so,NULL,so,2,1,1,1,arais,0,NULL,0,soñarais
soñar,ar,ñ,so,NULL,so,3,1,1,1,aran,0,NULL,0,soñaran
soñar,ar,ñ,so,NULL,so,1,0,1,1,are,0,NULL,0,soñare
soñar,ar,ñ,so,NULL,so,2,0,1,1,ares,0,NULL,0,soñares
soñar,ar,ñ,so,NULL,so,3,0,1,1,are,0,NULL,0,soñare
soñar,ar,ñ,so,NULL,so,1,1,1,1,áremos,0,NULL,0,soñáremos
soñar,ar,ñ,so,NULL,so,2,1,1,1,areis,0,NULL,0,soñareis
soñar,ar,ñ,so,NULL,so,3,1,1,1,aren,0,NULL,0,soñaren
soñar,ar,ñ,so,NULL,so,0,0,0,2,-,-,-,-,-
soñar,ar,ñ,so,NULL,so,2,0,0,2,a,sue,s,ue,sueña
soñar,ar,ñ,so,NULL,so,0,0,0,2,e,sue,s,ue,sueñe
soñar,ar,ñ,so,NULL,so,1,1,0,2,emos,0,NULL,0,soñemos
soñar,ar,ñ,so,NULL,so,2,1,0,2,ad,0,NULL,0,soñad
soñar,ar,ñ,so,NULL,so,0,0,0,2,en,sue,s,ue,sueñen
soñar,ar,ñ,so,NULL,so,1,0,0,0,no,sue,s,ue,sueno
soñar,ar,ñ,so,NULL,so,2,0,0,0,nas,sue,s,ue,suenas
soñar,ar,ñ,so,NULL,so,3,0,0,0,na,sue,s,ue,suena
soñar,ar,ñ,so,NULL,so,1,1,0,0,namos,0,NULL,0,sonamos
soñar,ar,ñ,so,NULL,so,2,1,0,0,náis,0,NULL,0,sonáis
soñar,ar,ñ,so,NULL,so,3,1,0,0,nan,sue,s,ue,suenan
soñar,ar,ñ,so,NULL,so,1,0,1,0,naba,0,NULL,0,sonaba
soñar,ar,ñ,so,NULL,so,2,0,1,0,nabas,0,NULL,0,sonabas
soñar,ar,ñ,so,NULL,so,3,0,1,0,naba,0,NULL,0,sonaba
soñar,ar,ñ,so,NULL,so,1,1,1,0,nábamos,0,NULL,0,sonábamos
soñar,ar,ñ,so,NULL,so,2,1,1,0,nabais,0,NULL,0,sonabais
soñar,ar,ñ,so,NULL,so,3,1,1,0,naban,0,NULL,0,sonaban
soñar,ar,ñ,so,NULL,so,1,0,2,0,né,0,NULL,0,soné
soñar,ar,ñ,so,NULL,so,2,0,2,0,naste,0,NULL,0,sonaste
soñar,ar,ñ,so,NULL,so,3,0,2,0,nó,0,NULL,0,sonó
soñar,ar,ñ,so,NULL,so,1,1,2,0,namos,0,NULL,0,sonamos
soñar,ar,ñ,so,NULL,so,2,1,2,0,nasteis,0,NULL,0,sonasteis
soñar,ar,ñ,so,NULL,so,3,1,2,0,naron,0,NULL,0,sonaron
soñar,ar,ñ,so,NULL,so,1,0,1,0,naré,0,NULL,0,sonaré
soñar,ar,ñ,so,NULL,so,2,0,1,0,narás,0,NULL,0,sonarás
soñar,ar,ñ,so,NULL,so,3,0,1,0,nará,0,NULL,0,sonará
soñar,ar,ñ,so,NULL,so,1,1,1,0,naremos,0,NULL,0,sonaremos
soñar,ar,ñ,so,NULL,so,2,1,1,0,naréis,0,NULL,0,sonaréis
soñar,ar,ñ,so,NULL,so,3,1,1,0,narán,0,NULL,0,sonarán
soñar,ar,ñ,so,NULL,so,1,0,2,0,naría,0,NULL,0,sonaría
soñar,ar,ñ,so,NULL,so,2,0,2,0,narías,0,NULL,0,sonarías
soñar,ar,ñ,so,NULL,so,3,0,2,0,naría,0,NULL,0,sonaría
soñar,ar,ñ,so,NULL,so,1,1,2,0,naríamos,0,NULL,0,sonaríamos
soñar,ar,ñ,so,NULL,so,2,1,2,0,naríais,0,NULL,0,sonaríais
soñar,ar,ñ,so,NULL,so,3,1,2,0,narían,0,NULL,0,sonarían
soñar,ar,ñ,so,NULL,so,1,0,0,1,ne,sue,s,ue,suene
soñar,ar,ñ,so,NULL,so,2,0,0,1,nes,sue,s,ue,suenes
soñar,ar,ñ,so,NULL,so,3,0,0,1,ne,sue,s,ue,suene
soñar,ar,ñ,so,NULL,so,1,1,0,1,nemos,0,NULL,0,sonemos
soñar,ar,ñ,so,NULL,so,2,1,0,1,néis,0,NULL,0,sonéis
soñar,ar,ñ,so,NULL,so,3,1,0,1,nen,sue,s,ue,suenen
soñar,ar,ñ,so,NULL,so,1,0,1,1,nara,0,NULL,0,sonara
soñar,ar,ñ,so,NULL,so,2,0,1,1,naras,0,NULL,0,sonaras
soñar,ar,ñ,so,NULL,so,3,0,1,1,nara,0,NULL,0,sonara
soñar,ar,ñ,so,NULL,so,1,1,1,1,náramos,0,NULL,0,sonáramos
soñar,ar,ñ,so,NULL,so,2,1,1,1,narais,0,NULL,0,sonarais
soñar,ar,ñ,so,NULL,so,3,1,1,1,naran,0,NULL,0,sonaran
soñar,ar,ñ,so,NULL,so,1,0,1,1,nare,0,NULL,0,sonare
soñar,ar,ñ,so,NULL,so,2,0,1,1,nares,0,NULL,0,sonares
soñar,ar,ñ,so,NULL,so,3,0,1,1,nare,0,NULL,0,sonare
soñar,ar,ñ,so,NULL,so,1,1,1,1,náremos,0,NULL,0,sonáremos
soñar,ar,ñ,so,NULL,so,2,1,1,1,nareis,0,NULL,0,sonareis
soñar,ar,ñ,so,NULL,so,3,1,1,1,naren,0,NULL,0,sonaren
soñar,ar,ñ,so,NULL,so,0,0,0,2,-,-,-,-,-
soñar,ar,ñ,so,NULL,so,2,0,0,2,na,sue,s,ue,suena
soñar,ar,ñ,so,NULL,so,0,0,0,2,ne,sue,s,ue,suene
soñar,ar,ñ,so,NULL,so,1,1,0,2,nemos,0,NULL,0,sonemos
soñar,ar,ñ,so,NULL,so,2,1,0,2,nad,0,NULL,0,sonad
soñar,ar,ñ,so,NULL,so,0,0,0,2,nen,sue,s,ue,suenen
vestir,ir,t,ves,v,es,1,0,0,0,o,vis,v,is,visto
vestir,ir,t,ves,v,es,2,0,0,0,es,vis,v,is,vistes
vestir,ir,t,ves,v,es,3,0,0,0,e,vis,v,is,viste
vestir,ir,t,ves,v,es,1,1,0,0,imos,0,NULL,0,vestimos
vestir,ir,t,ves,v,es,2,1,0,0,ís,0,NULL,0,vestís
vestir,ir,t,ves,v,es,3,1,0,0,en,vis,v,is,visten
vestir,ir,t,ves,v,es,1,0,1,0,ía,0,NULL,0,vestía
vestir,ir,t,ves,v,es,2,0,1,0,ías,0,NULL,0,vestías
vestir,ir,t,ves,v,es,3,0,1,0,ía,0,NULL,0,vestía
vestir,ir,t,ves,v,es,1,1,1,0,íamos,0,NULL,0,vestíamos
vestir,ir,t,ves,v,es,2,1,1,0,íais,0,NULL,0,vestíais
vestir,ir,t,ves,v,es,3,1,1,0,ían,0,NULL,0,vestían
vestir,ir,t,ves,v,es,1,0,2,0,í,0,NULL,0,vestí
vestir,ir,t,ves,v,es,2,0,2,0,iste,0,NULL,0,vestiste
vestir,ir,t,ves,v,es,3,0,2,0,ió,vis,v,is,vistió
vestir,ir,t,ves,v,es,1,1,2,0,imos,0,NULL,0,vestimos
vestir,ir,t,ves,v,es,2,1,2,0,isteis,0,NULL,0,vestisteis
vestir,ir,t,ves,v,es,3,1,2,0,ieron,vis,v,is,vistieron
vestir,ir,t,ves,v,es,1,0,1,0,iré,0,NULL,0,vestiré
vestir,ir,t,ves,v,es,2,0,1,0,irás,0,NULL,0,vestirás
vestir,ir,t,ves,v,es,3,0,1,0,irá,0,NULL,0,vestirá
vestir,ir,t,ves,v,es,1,1,1,0,iremos,0,NULL,0,vestiremos
vestir,ir,t,ves,v,es,2,1,1,0,iréis,0,NULL,0,vestiréis
vestir,ir,t,ves,v,es,3,1,1,0,irán,0,NULL,0,vestirán
vestir,ir,t,ves,v,es,1,0,2,0,iría,0,NULL,0,vestiría
vestir,ir,t,ves,v,es,2,0,2,0,irías,0,NULL,0,vestirías
vestir,ir,t,ves,v,es,3,0,2,0,iría,0,NULL,0,vestiría
vestir,ir,t,ves,v,es,1,1,2,0,iríamos,0,NULL,0,vestiríamos
vestir,ir,t,ves,v,es,2,1,2,0,iríais,0,NULL,0,vestiríais
vestir,ir,t,ves,v,es,3,1,2,0,irían,0,NULL,0,vestirían
vestir,ir,t,ves,v,es,1,0,0,1,a,vis,v,is,vista
vestir,ir,t,ves,v,es,2,0,0,1,as,vis,v,is,vistas
vestir,ir,t,ves,v,es,3,0,0,1,a,vis,v,is,vista
vestir,ir,t,ves,v,es,1,1,0,1,amos,vis,v,is,vistamos
vestir,ir,t,ves,v,es,2,1,0,1,áis,vis,v,is,vistáis
vestir,ir,t,ves,v,es,3,1,0,1,an,vis,v,is,vistan
vestir,ir,t,ves,v,es,1,0,1,1,iera,vis,v,is,vistiera
vestir,ir,t,ves,v,es,2,0,1,1,ieras,vis,v,is,vistieras
vestir,ir,t,ves,v,es,3,0,1,1,iera,vis,v,is,vistiera
vestir,ir,t,ves,v,es,1,1,1,1,iéramos,vis,v,is,vistiéramos
vestir,ir,t,ves,v,es,2,1,1,1,ierais,vis,v,is,vistierais
vestir,ir,t,ves,v,es,3,1,1,1,ieran,vis,v,is,vistieran
vestir,ir,t,ves,v,es,1,0,1,1,iere,vis,v,is,vistiere
vestir,ir,t,ves,v,es,2,0,1,1,ieres,vis,v,is,vistieres
vestir,ir,t,ves,v,es,3,0,1,1,iere,vis,v,is,vistiere
vestir,ir,t,ves,v,es,1,1,1,1,iéremos,vis,v,is,vistiéremos
vestir,ir,t,ves,v,es,2,1,1,1,iereis,vis,v,is,vistiereis
vestir,ir,t,ves,v,es,3,1,1,1,ieren,vis,v,is,vistieren
vestir,ir,t,ves,v,es,0,0,0,2,-,-,-,-,-
vestir,ir,t,ves,v,es,2,0,0,2,e,vis,v,is,viste
vestir,ir,t,ves,v,es,0,0,0,2,a,vis,v,is,vista
vestir,ir,t,ves,v,es,1,1,0,2,amos,vis,v,is,vistamos
vestir,ir,t,ves,v,es,2,1,0,2,id,0,NULL,0,vestid
vestir,ir,t,ves,v,es,0,0,0,2,an,vis,v,is,vistan
dejar,ar,j,de,NULL,de,1,0,0,0,o,0,NULL,0,dejo
dejar,ar,j,de,NULL,de,2,0,0,0,as,0,NULL,0,dejas
dejar,ar,j,de,NULL,de,3,0,0,0,a,0,NULL,0,deja
dejar,ar,j,de,NULL,de,1,1,0,0,amos,0,NULL,0,dejamos
dejar,ar,j,de,NULL,de,2,1,0,0,áis,0,NULL,0,dejáis
dejar,ar,j,de,NULL,de,3,1,0,0,an,0,NULL,0,dejan
dejar,ar,j,de,NULL,de,1,0,1,0,aba,0,NULL,0,dejaba
dejar,ar,j,de,NULL,de,2,0,1,0,abas,0,NULL,0,dejabas
dejar,ar,j,de,NULL,de,3,0,1,0,aba,0,NULL,0,dejaba
dejar,ar,j,de,NULL,de,1,1,1,0,ábamos,0,NULL,0,dejábamos
dejar,ar,j,de,NULL,de,2,1,1,0,abais,0,NULL,0,dejabais
dejar,ar,j,de,NULL,de,3,1,1,0,aban,0,NULL,0,dejaban
dejar,ar,j,de,NULL,de,1,0,2,0,é,0,NULL,0,dejé
dejar,ar,j,de,NULL,de,2,0,2,0,aste,0,NULL,0,dejaste
dejar,ar,j,de,NULL,de,3,0,2,0,ó,0,NULL,0,dejó
dejar,ar,j,de,NULL,de,1,1,2,0,amos,0,NULL,0,dejamos
dejar,ar,j,de,NULL,de,2,1,2,0,asteis,0,NULL,0,dejasteis
dejar,ar,j,de,NULL,de,3,1,2,0,aron,0,NULL,0,dejaron
dejar,ar,j,de,NULL,de,1,0,1,0,aré,0,NULL,0,dejaré
dejar,ar,j,de,NULL,de,2,0,1,0,arás,0,NULL,0,dejarás
dejar,ar,j,de,NULL,de,3,0,1,0,ará,0,NULL,0,dejará
dejar,ar,j,de,NULL,de,1,1,1,0,aremos,0,NULL,0,dejaremos
dejar,ar,j,de,NULL,de,2,1,1,0,aréis,0,NULL,0,dejaréis
dejar,ar,j,de,NULL,de,3,1,1,0,arán,0,NULL,0,dejarán
dejar,ar,j,de,NULL,de,1,0,2,0,aría,0,NULL,0,dejaría
dejar,ar,j,de,NULL,de,2,0,2,0,arías,0,NULL,0,dejarías
dejar,ar,j,de,NULL,de,3,0,2,0,aría,0,NULL,0,dejaría
dejar,ar,j,de,NULL,de,1,1,2,0,aríamos,0,NULL,0,dejaríamos
dejar,ar,j,de,NULL,de,2,1,2,0,aríais,0,NULL,0,dejaríais
dejar,ar,j,de,NULL,de,3,1,2,0,arían,0,NULL,0,dejarían
dejar,ar,j,de,NULL,de,1,0,0,1,e,0,NULL,0,deje
dejar,ar,j,de,NULL,de,2,0,0,1,es,0,NULL,0,dejes
dejar,ar,j,de,NULL,de,3,0,0,1,e,0,NULL,0,deje
dejar,ar,j,de,NULL,de,1,1,0,1,emos,0,NULL,0,dejemos
dejar,ar,j,de,NULL,de,2,1,0,1,éis,0,NULL,0,dejéis
dejar,ar,j,de,NULL,de,3,1,0,1,en,0,NULL,0,dejen
dejar,ar,j,de,NULL,de,1,0,1,1,ara,0,NULL,0,dejara
dejar,ar,j,de,NULL,de,2,0,1,1,aras,0,NULL,0,dejaras
dejar,ar,j,de,NULL,de,3,0,1,1,ara,0,NULL,0,dejara
dejar,ar,j,de,NULL,de,1,1,1,1,áramos,0,NULL,0,dejáramos
dejar,ar,j,de,NULL,de,2,1,1,1,arais,0,NULL,0,dejarais
dejar,ar,j,de,NULL,de,3,1,1,1,aran,0,NULL,0,dejaran
dejar,ar,j,de,NULL,de,1,0,1,1,are,0,NULL,0,dejare
dejar,ar,j,de,NULL,de,2,0,1,1,ares,0,NULL,0,dejares
dejar,ar,j,de,NULL,de,3,0,1,1,are,0,NULL,0,dejare
dejar,ar,j,de,NULL,de,1,1,1,1,áremos,0,NULL,0,dejáremos
dejar,ar,j,de,NULL,de,2,1,1,1,areis,0,NULL,0,dejareis
dejar,ar,j,de,NULL,de,3,1,1,1,aren,0,NULL,0,dejaren
dejar,ar,j,de,NULL,de,0,0,0,2,-,-,-,-,-
dejar,ar,j,de,NULL,de,2,0,0,2,a,0,NULL,0,deja
dejar,ar,j,de,NULL,de,0,0,0,2,e,0,NULL,0,deje
dejar,ar,j,de,NULL,de,1,1,0,2,emos,0,NULL,0,dejemos
dejar,ar,j,de,NULL,de,2,1,0,2,ad,0,NULL,0,dejad
dejar,ar,j,de,NULL,de,0,0,0,2,en,0,NULL,0,dejen
caer,er,NULL,ca,NULL,ca,1,0,0,0,go,cai,c,ai,caigo
caer,er,NULL,ca,NULL,ca,2,0,0,0,es,0,NULL,0,caes
caer,er,NULL,ca,NULL,ca,3,0,0,0,e,0,NULL,0,cae
caer,er,NULL,ca,NULL,ca,1,1,0,0,emos,0,NULL,0,caemos
caer,er,NULL,ca,NULL,ca,2,1,0,0,éis,0,NULL,0,caéis
caer,er,NULL,ca,NULL,ca,3,1,0,0,en,0,NULL,0,caen
caer,er,NULL,ca,NULL,ca,1,0,1,0,ía,0,NULL,0,caía
caer,er,NULL,ca,NULL,ca,2,0,1,0,ías,0,NULL,0,caías
caer,er,NULL,ca,NULL,ca,3,0,1,0,ía,0,NULL,0,caía
caer,er,NULL,ca,NULL,ca,1,1,1,0,íamos,0,NULL,0,caíamos
caer,er,NULL,ca,NULL,ca,2,1,1,0,íais,0,NULL,0,caíais
caer,er,NULL,ca,NULL,ca,3,1,1,0,ían,0,NULL,0,caían
caer,er,NULL,ca,NULL,ca,1,0,2,0,í,0,NULL,0,caí
caer,er,NULL,ca,NULL,ca,2,0,2,0,íste,0,NULL,0,caíste
caer,er,NULL,ca,NULL,ca,3,0,2,0,yó,0,NULL,0,cayó
caer,er,NULL,ca,NULL,ca,1,1,2,0,ímos,0,NULL,0,caímos
caer,er,NULL,ca,NULL,ca,2,1,2,0,ísteis,0,NULL,0,caísteis
caer,er,NULL,ca,NULL,ca,3,1,2,0,yeron,0,NULL,0,cayeron
caer,er,NULL,ca,NULL,ca,1,0,1,0,eré,0,NULL,0,caeré
caer,er,NULL,ca,NULL,ca,2,0,1,0,erás,0,NULL,0,caerás
caer,er,NULL,ca,NULL,ca,3,0,1,0,erá,0,NULL,0,caerá
caer,er,NULL,ca,NULL,ca,1,1,1,0,eremos,0,NULL,0,caeremos
caer,er,NULL,ca,NULL,ca,2,1,1,0,eréis,0,NULL,0,caeréis
caer,er,NULL,ca,NULL,ca,3,1,1,0,erán,0,NULL,0,caerán
caer,er,NULL,ca,NULL,ca,1,0,2,0,ería,0,NULL,0,caería
caer,er,NULL,ca,NULL,ca,2,0,2,0,erías,0,NULL,0,caerías
caer,er,NULL,ca,NULL,ca,3,0,2,0,ería,0,NULL,0,caería
caer,er,NULL,ca,NULL,ca,1,1,2,0,eríamos,0,NULL,0,caeríamos
caer,er,NULL,ca,NULL,ca,2,1,2,0,eríais,0,NULL,0,caeríais
caer,er,NULL,ca,NULL,ca,3,1,2,0,erían,0,NULL,0,caerían
caer,er,NULL,ca,NULL,ca,1,0,0,1,ga,cai,c,ai,caiga
caer,er,NULL,ca,NULL,ca,2,0,0,1,gas,cai,c,ai,caigas
caer,er,NULL,ca,NULL,ca,3,0,0,1,ga,cai,c,ai,caiga
caer,er,NULL,ca,NULL,ca,1,1,0,1,gamos,cai,c,ai,caigamos
caer,er,NULL,ca,NULL,ca,2,1,0,1,gáis,cai,c,ai,caigáis
caer,er,NULL,ca,NULL,ca,3,1,0,1,gan,cai,c,ai,caigan
caer,er,NULL,ca,NULL,ca,1,0,1,1,yera,0,NULL,0,cayera
caer,er,NULL,ca,NULL,ca,2,0,1,1,yeras,0,NULL,0,cayeras
caer,er,NULL,ca,NULL,ca,3,0,1,1,yera,0,NULL,0,cayera
caer,er,NULL,ca,NULL,ca,1,1,1,1,yéramos,0,NULL,0,cayéramos
caer,er,NULL,ca,NULL,ca,2,1,1,1,yerais,0,NULL,0,cayerais
caer,er,NULL,ca,NULL,ca,3,1,1,1,yeran,0,NULL,0,cayeran
caer,er,NULL,ca,NULL,ca,1,0,1,1,yere,0,NULL,0,cayere
caer,er,NULL,ca,NULL,ca,2,0,1,1,yeres,0,NULL,0,cayeres
caer,er,NULL,ca,NULL,ca,3,0,1,1,yere,0,NULL,0,cayere
caer,er,NULL,ca,NULL,ca,1,1,1,1,yéremos,0,NULL,0,cayéremos
caer,er,NULL,ca,NULL,ca,2,1,1,1,yereis,0,NULL,0,cayereis
caer,er,NULL,ca,NULL,ca,3,1,1,1,yeren,0,NULL,0,cayeren
caer,er,NULL,ca,NULL,ca,0,0,0,2,-,-,-,-,-
caer,er,NULL,ca,NULL,ca,2,0,0,2,e,0,NULL,0,cae
caer,er,NULL,ca,NULL,ca,0,0,0,2,ga,cai,c,ai,caiga
caer,er,NULL,ca,NULL,ca,1,1,0,2,gamos,cai,c,ai,caigamos
caer,er,NULL,ca,NULL,ca,2,1,0,2,ed,0,NULL,0,caed
caer,er,NULL,ca,NULL,ca,0,0,0,2,gan,cai,c,ai,caigan
ahogar,ar,g,ho,NULL,ho,1,0,0,0,o,0,NULL,0,ahogo
ahogar,ar,g,ho,NULL,ho,2,0,0,0,as,0,NULL,0,ahogas
ahogar,ar,g,ho,NULL,ho,3,0,0,0,a,0,NULL,0,ahoga
ahogar,ar,g,ho,NULL,ho,1,1,0,0,amos,0,NULL,0,ahogamos
ahogar,ar,g,ho,NULL,ho,2,1,0,0,áis,0,NULL,0,ahogáis
ahogar,ar,g,ho,NULL,ho,3,1,0,0,an,0,NULL,0,ahogan
ahogar,ar,g,ho,NULL,ho,1,0,1,0,aba,0,NULL,0,ahogaba
ahogar,ar,g,ho,NULL,ho,2,0,1,0,abas,0,NULL,0,ahogabas
ahogar,ar,g,ho,NULL,ho,3,0,1,0,aba,0,NULL,0,ahogaba
ahogar,ar,g,ho,NULL,ho,1,1,1,0,ábamos,0,NULL,0,ahogábamos
ahogar,ar,g,ho,NULL,ho,2,1,1,0,abais,0,NULL,0,ahogabais
ahogar,ar,g,ho,NULL,ho,3,1,1,0,aban,0,NULL,0,ahogaban
ahogar,ar,g,ho,NULL,ho,1,0,2,0,ué,0,NULL,0,ahogué
ahogar,ar,g,ho,NULL,ho,2,0,2,0,aste,0,NULL,0,ahogaste
ahogar,ar,g,ho,NULL,ho,3,0,2,0,ó,0,NULL,0,ahogó
ahogar,ar,g,ho,NULL,ho,1,1,2,0,amos,0,NULL,0,ahogamos
ahogar,ar,g,ho,NULL,ho,2,1,2,0,asteis,0,NULL,0,ahogasteis
ahogar,ar,g,ho,NULL,ho,3,1,2,0,aron,0,NULL,0,ahogaron
ahogar,ar,g,ho,NULL,ho,1,0,1,0,aré,0,NULL,0,ahogaré
ahogar,ar,g,ho,NULL,ho,2,0,1,0,arás,0,NULL,0,ahogarás
ahogar,ar,g,ho,NULL,ho,3,0,1,0,ará,0,NULL,0,ahogará
