infinitivo,pensyl,stem,-,tense,mood,class_pensyl,class_suff,conjugacion
dudar,du,d,vosotros,0,1,0,éis,dudéis
dudar,du,d,ellos,0,1,0,en,duden
dudar,du,d,yo,1,1,0,ara,dudara
dudar,du,d,tu,1,1,0,aras,dudaras
dudar,du,d,el,1,1,0,ara,dudara
dudar,du,d,nosotros,1,1,0,áramos,dudáramos
dudar,du,d,vosotros,1,1,0,arais,dudarais
dudar,du,d,ellos,1,1,0,aran,dudaran
dudar,du,d,yo,3,1,0,are,dudare
dudar,du,d,tu,3,1,0,ares,dudares
dudar,du,d,el,3,1,0,are,dudare
dudar,du,d,nosotros,3,1,0,áremos,dudáremos
dudar,du,d,vosotros,3,1,0,areis,dudareis
dudar,du,d,ellos,3,1,0,aren,dudaren
dudar,du,d,-,0,2,–,,–
dudar,du,d,tu,0,2,0,a,duda
dudar,du,d,-,0,2,0,e,dude
dudar,du,d,nosotros,0,2,0,emos,dudemos
dudar,du,d,vosotros,0,2,0,ad,dudad
dudar,du,d,-,0,2,0,en,duden
soñar,so,ñ,yo,0,0,sue,o,sueño
soñar,so,ñ,tu,0,0,sue,as,sueñas
soñar,so,ñ,el,0,0,sue,a,sueña
soñar,so,ñ,nosotros,0,0,0,amos,soñamos
soñar,so,ñ,vosotros,0,0,0,áis,soñáis
soñar,so,ñ,ellos,0,0,sue,an,sueñan
soñar,so,ñ,yo,1,0,0,aba,soñaba
soñar,so,ñ,tu,1,0,0,abas,soñabas
soñar,so,ñ,el,1,0,0,aba,soñaba
soñar,so,ñ,nosotros,1,0,0,ábamos,soñábamos
soñar,so,ñ,vosotros,1,0,0,abais,soñabais
soñar,so,ñ,ellos,1,0,0,aban,soñaban
soñar,so,ñ,yo,2,0,0,é,soñé
soñar,so,ñ,tu,2,0,0,aste,soñaste
soñar,so,ñ,el,2,0,0,ó,soñó
soñar,so,ñ,nosotros,2,0,0,amos,soñamos
soñar,so,ñ,vosotros,2,0,0,asteis,soñasteis
soñar,so,ñ,ellos,2,0,0,aron,soñaron
soñar,so,ñ,yo,3,0,0,aré,soñaré
soñar,so,ñ,tu,3,0,0,arás,soñarás
soñar,so,ñ,el,3,0,0,ará,soñará
soñar,so,ñ,nosotros,3,0,0,aremos,soñaremos
soñar,so,ñ,vosotros,3,0,0,aréis,soñaréis
soñar,so,ñ,ellos,3,0,0,arán,soñarán
soñar,so,ñ,yo,4,0,0,aría,soñaría
soñar,so,ñ,tu,4,0,0,arías,soñarías
soñar,so,ñ,el,4,0,0,aría,soñaría
soñar,so,ñ,nosotros,4,0,0,aríamos,soñaríamos
soñar,so,ñ,vosotros,4,0,0,aríais,soñaríais
soñar,so,ñ,ellos,4,0,0,arían,soñarían
soñar,so,ñ,yo,0,1,sue,e,sueñe
soñar,so,ñ,tu,0,1,sue,es,sueñes
soñar,so,ñ,el,0,1,sue,e,sueñe
soñar,so,ñ,nosotros,0,1,0,emos,soñemos
soñar,so,ñ,vosotros,0,1,0,éis,soñéis
soñar,so,ñ,ellos,0,1,sue,en,sueñen
soñar,so,ñ,yo,1,1,0,ara,soñara
soñar,so,ñ,tu,1,1,0,aras,soñaras
soñar,so,ñ,el,1,1,0,ara,soñara
soñar,so,ñ,nosotros,1,1,0,áramos,soñáramos
soñar,so,ñ,vosotros,1,1,0,arais,soñarais
soñar,so,ñ,ellos,1,1,0,aran,soñaran
soñar,so,ñ,yo,3,1,0,are,soñare
soñar,so,ñ,tu,3,1,0,ares,soñares
soñar,so,ñ,el,3,1,0,are,soñare
soñar,so,ñ,nosotros,3,1,0,áremos,soñáremos
soñar,so,ñ,vosotros,3,1,0,areis,soñareis
soñar,so,ñ,ellos,3,1,0,aren,soñaren
soñar,so,ñ,-,0,2,–,,–
soñar,so,ñ,tu,0,2,sue,a,sueña
soñar,so,ñ,-,0,2,sue,e,sueñe
soñar,so,ñ,nosotros,0,2,0,emos,soñemos
soñar,so,ñ,vosotros,0,2,0,ad,soñad
soñar,so,ñ,-,0,2,sue,en,sueñen
vestir,ves,t,yo,0,0,vis,o,visto
vestir,ves,t,tu,0,0,vis,es,vistes
vestir,ves,t,el,0,0,vis,e,viste
vestir,ves,t,nosotros,0,0,0,imos,vestimos
vestir,ves,t,vosotros,0,0,0,ís,vestís
vestir,ves,t,ellos,0,0,vis,en,visten
vestir,ves,t,yo,1,0,0,ía,vestía
vestir,ves,t,tu,1,0,0,ías,vestías
vestir,ves,t,el,1,0,0,ía,vestía
vestir,ves,t,nosotros,1,0,0,íamos,vestíamos
vestir,ves,t,vosotros,1,0,0,íais,vestíais
vestir,ves,t,ellos,1,0,0,ían,vestían
vestir,ves,t,yo,2,0,0,í,vestí
vestir,ves,t,tu,2,0,0,iste,vestiste
vestir,ves,t,el,2,0,vis,ió,vistió
vestir,ves,t,nosotros,2,0,0,imos,vestimos
vestir,ves,t,vosotros,2,0,0,isteis,vestisteis
vestir,ves,t,ellos,2,0,vis,ieron,vistieron
vestir,ves,t,yo,3,0,0,iré,vestiré
vestir,ves,t,tu,3,0,0,irás,vestirás
vestir,ves,t,el,3,0,0,irá,vestirá
vestir,ves,t,nosotros,3,0,0,iremos,vestiremos
vestir,ves,t,vosotros,3,0,0,iréis,vestiréis
vestir,ves,t,ellos,3,0,0,irán,vestirán
vestir,ves,t,yo,4,0,0,iría,vestiría
vestir,ves,t,tu,4,0,0,irías,vestirías
vestir,ves,t,el,4,0,0,iría,vestiría
vestir,ves,t,nosotros,4,0,0,iríamos,vestiríamos
vestir,ves,t,vosotros,4,0,0,iríais,vestiríais
vestir,ves,t,ellos,4,0,0,irían,vestirían
vestir,ves,t,yo,0,1,vis,a,vista
vestir,ves,t,tu,0,1,vis,as,vistas
vestir,ves,t,el,0,1,vis,a,vista
vestir,ves,t,nosotros,0,1,vis,amos,vistamos
vestir,ves,t,vosotros,0,1,vis,áis,vistáis
vestir,ves,t,ellos,0,1,vis,an,vistan
vestir,ves,t,yo,1,1,vis,iera,vistiera
vestir,ves,t,tu,1,1,vis,ieras,vistieras
vestir,ves,t,el,1,1,vis,iera,vistiera
vestir,ves,t,nosotros,1,1,vis,iéramos,vistiéramos
vestir,ves,t,vosotros,1,1,vis,ierais,vistierais
vestir,ves,t,ellos,1,1,vis,ieran,vistieran
vestir,ves,t,yo,3,1,vis,iere,vistiere
vestir,ves,t,tu,3,1,vis,ieres,vistieres
vestir,ves,t,el,3,1,vis,iere,vistiere
vestir,ves,t,nosotros,3,1,vis,iéremos,vistiéremos
vestir,ves,t,vosotros,3,1,vis,iereis,vistiereis
vestir,ves,t,ellos,3,1,vis,ieren,vistieren
vestir,ves,t,-,0,2,–,,–
vestir,ves,t,tu,0,2,vis,e,viste
vestir,ves,t,-,0,2,vis,a,vista
vestir,ves,t,nosotros,0,2,vis,amos,vistamos
vestir,ves,t,vosotros,0,2,0,id,vestid
vestir,ves,t,-,0,2,vis,an,vistan
dejar,de,j,yo,0,0,0,o,dejo
dejar,de,j,tu,0,0,0,as,dejas
dejar,de,j,el,0,0,0,a,deja
dejar,de,j,nosotros,0,0,0,amos,dejamos
dejar,de,j,vosotros,0,0,0,áis,dejáis
dejar,de,j,ellos,0,0,0,an,dejan
dejar,de,j,yo,1,0,0,aba,dejaba
dejar,de,j,tu,1,0,0,abas,dejabas
dejar,de,j,el,1,0,0,aba,dejaba
dejar,de,j,nosotros,1,0,0,ábamos,dejábamos
dejar,de,j,vosotros,1,0,0,abais,dejabais
dejar,de,j,ellos,1,0,0,aban,dejaban
dejar,de,j,yo,2,0,0,é,dejé
dejar,de,j,tu,2,0,0,aste,dejaste
dejar,de,j,el,2,0,0,ó,dejó
dejar,de,j,nosotros,2,0,0,amos,dejamos
dejar,de,j,vosotros,2,0,0,asteis,dejasteis
dejar,de,j,ellos,2,0,0,aron,dejaron
dejar,de,j,yo,3,0,0,aré,dejaré
dejar,de,j,tu,3,0,0,arás,dejarás
dejar,de,j,el,3,0,0,ará,dejará
dejar,de,j,nosotros,3,0,0,aremos,dejaremos
dejar,de,j,vosotros,3,0,0,aréis,dejaréis
dejar,de,j,ellos,3,0,0,arán,dejarán
dejar,de,j,yo,4,0,0,aría,dejaría
dejar,de,j,tu,4,0,0,arías,dejarías
dejar,de,j,el,4,0,0,aría,dejaría
dejar,de,j,nosotros,4,0,0,aríamos,dejaríamos
dejar,de,j,vosotros,4,0,0,aríais,dejaríais
dejar,de,j,ellos,4,0,0,arían,dejarían
dejar,de,j,yo,0,1,0,e,deje
dejar,de,j,tu,0,1,0,es,dejes
dejar,de,j,el,0,1,0,e,deje
dejar,de,j,nosotros,0,1,0,emos,dejemos
dejar,de,j,vosotros,0,1,0,éis,dejéis
dejar,de,j,ellos,0,1,0,en,dejen
dejar,de,j,yo,1,1,0,ara,dejara
dejar,de,j,tu,1,1,0,aras,dejaras
dejar,de,j,el,1,1,0,ara,dejara
dejar,de,j,nosotros,1,1,0,áramos,dejáramos
dejar,de,j,vosotros,1,1,0,arais,dejarais
dejar,de,j,ellos,1,1,0,aran,dejaran
dejar,de,j,yo,3,1,0,are,dejare
dejar,de,j,tu,3,1,0,ares,dejares
dejar,de,j,el,3,1,0,are,dejare
dejar,de,j,nosotros,3,1,0,áremos,dejáremos
dejar,de,j,vosotros,3,1,0,areis,dejareis
dejar,de,j,ellos,3,1,0,aren,dejaren
dejar,de,j,-,0,2,–,,–
dejar,de,j,tu,0,2,0,a,deja
dejar,de,j,-,0,2,0,e,deje
dejar,de,j,nosotros,0,2,0,emos,dejemos
dejar,de,j,vosotros,0,2,0,ad,dejad
dejar,de,j,-,0,2,0,en,dejen
caer,ca,NULL,yo,0,0,cai,go,caigo
caer,ca,NULL,tu,0,0,0,es,caes
caer,ca,NULL,el,0,0,0,e,cae
caer,ca,NULL,nosotros,0,0,0,emos,caemos
caer,ca,NULL,vosotros,0,0,0,éis,caéis
caer,ca,NULL,ellos,0,0,0,en,caen
caer,ca,NULL,yo,1,0,0,ía,caía
caer,ca,NULL,tu,1,0,0,ías,caías
caer,ca,NULL,el,1,0,0,ía,caía
caer,ca,NULL,nosotros,1,0,0,íamos,caíamos
caer,ca,NULL,vosotros,1,0,0,íais,caíais
caer,ca,NULL,ellos,1,0,0,ían,caían
caer,ca,NULL,yo,2,0,0,í,caí
caer,ca,NULL,tu,2,0,0,íste,caíste
caer,ca,NULL,el,2,0,0,yó,cayó
caer,ca,NULL,nosotros,2,0,0,ímos,caímos
caer,ca,NULL,vosotros,2,0,0,ísteis,caísteis
caer,ca,NULL,ellos,2,0,0,yeron,cayeron
caer,ca,NULL,yo,3,0,0,eré,caeré
caer,ca,NULL,tu,3,0,0,erás,caerás
caer,ca,NULL,el,3,0,0,erá,caerá
caer,ca,NULL,nosotros,3,0,0,eremos,caeremos
caer,ca,NULL,vosotros,3,0,0,eréis,caeréis
caer,ca,NULL,ellos,3,0,0,erán,caerán
caer,ca,NULL,yo,4,0,0,ería,caería
caer,ca,NULL,tu,4,0,0,erías,caerías
caer,ca,NULL,el,4,0,0,ería,caería
caer,ca,NULL,nosotros,4,0,0,eríamos,caeríamos
caer,ca,NULL,vosotros,4,0,0,eríais,caeríais
caer,ca,NULL,ellos,4,0,0,erían,caerían
caer,ca,NULL,yo,0,1,cai,ga,caiga
caer,ca,NULL,tu,0,1,cai,gas,caigas
caer,ca,NULL,el,0,1,cai,ga,caiga
caer,ca,NULL,nosotros,0,1,cai,gamos,caigamos
caer,ca,NULL,vosotros,0,1,cai,gáis,caigáis
caer,ca,NULL,ellos,0,1,cai,gan,caigan
caer,ca,NULL,yo,1,1,0,yera,cayera
caer,ca,NULL,tu,1,1,0,yeras,cayeras
caer,ca,NULL,el,1,1,0,yera,cayera
caer,ca,NULL,nosotros,1,1,0,yéramos,cayéramos
caer,ca,NULL,vosotros,1,1,0,yerais,cayerais
caer,ca,NULL,ellos,1,1,0,yeran,cayeran
caer,ca,NULL,yo,3,1,0,yere,cayere
caer,ca,NULL,tu,3,1,0,yeres,cayeres
caer,ca,NULL,el,3,1,0,yere,cayere
caer,ca,NULL,nosotros,3,1,0,yéremos,cayéremos
caer,ca,NULL,vosotros,3,1,0,yereis,cayereis
caer,ca,NULL,ellos,3,1,0,yeren,cayeren
caer,ca,NULL,-,0,2,–,,–
caer,ca,NULL,tu,0,2,0,e,cae
caer,ca,NULL,-,0,2,cai,ga,caiga
caer,ca,NULL,nosotros,0,2,cai,gamos,caigamos
caer,ca,NULL,vosotros,0,2,0,ed,caed
caer,ca,NULL,-,0,2,cai,gan,caigan
ahogar,ho,g,yo,0,0,0,o,ahogo
ahogar,ho,g,tu,0,0,0,as,ahogas
ahogar,ho,g,el,0,0,0,a,ahoga
ahogar,ho,g,nosotros,0,0,0,amos,ahogamos
ahogar,ho,g,vosotros,0,0,0,áis,ahogáis
ahogar,ho,g,ellos,0,0,0,an,ahogan
ahogar,ho,g,yo,1,0,0,aba,ahogaba
ahogar,ho,g,tu,1,0,0,abas,ahogabas
ahogar,ho,g,el,1,0,0,aba,ahogaba
ahogar,ho,g,nosotros,1,0,0,ábamos,ahogábamos
ahogar,ho,g,vosotros,1,0,0,abais,ahogabais
ahogar,ho,g,ellos,1,0,0,aban,ahogaban
ahogar,ho,g,yo,2,0,0,ué,ahogué
ahogar,ho,g,tu,2,0,0,aste,ahogaste
ahogar,ho,g,el,2,0,0,ó,ahogó
ahogar,ho,g,nosotros,2,0,0,amos,ahogamos
ahogar,ho,g,vosotros,2,0,0,asteis,ahogasteis
ahogar,ho,g,ellos,2,0,0,aron,ahogaron
ahogar,ho,g,yo,3,0,0,aré,ahogaré
ahogar,ho,g,tu,3,0,0,arás,ahogarás
ahogar,ho,g,el,3,0,0,ará,ahogará
ahogar,ho,g,nosotros,3,0,0,aremos,ahogaremos
ahogar,ho,g,vosotros,3,0,0,aréis,ahogaréis
ahogar,ho,g,ellos,3,0,0,arán,ahogarán
ahogar,ho,g,yo,4,0,0,aría,ahogaría
ahogar,ho,g,tu,4,0,0,arías,ahogarías
ahogar,ho,g,el,4,0,0,aría,ahogaría
ahogar,ho,g,nosotros,4,0,0,aríamos,ahogaríamos
ahogar,ho,g,vosotros,4,0,0,aríais,ahogaríais
ahogar,ho,g,ellos,4,0,0,arían,ahogarían
ahogar,ho,g,yo,0,1,0,ue,ahogue
ahogar,ho,g,tu,0,1,0,ues,ahogues
ahogar,ho,g,el,0,1,0,ue,ahogue
ahogar,ho,g,nosotros,0,1,0,uemos,ahoguemos
ahogar,ho,g,vosotros,0,1,0,uéis,ahoguéis
ahogar,ho,g,ellos,0,1,0,uen,ahoguen
ahogar,ho,g,yo,1,1,0,ara,ahogara
ahogar,ho,g,tu,1,1,0,aras,ahogaras
ahogar,ho,g,el,1,1,0,ara,ahogara
ahogar,ho,g,nosotros,1,1,0,áramos,ahogáramos
ahogar,ho,g,vosotros,1,1,0,arais,ahogarais
ahogar,ho,g,ellos,1,1,0,aran,ahogaran
ahogar,ho,g,yo,3,1,0,are,ahogare
ahogar,ho,g,tu,3,1,0,ares,ahogares
ahogar,ho,g,el,3,1,0,are,ahogare
ahogar,ho,g,nosotros,3,1,0,áremos,ahogáremos
ahogar,ho,g,vosotros,3,1,0,areis,ahogareis
ahogar,ho,g,ellos,3,1,0,aren,ahogaren
ahogar,ho,g,-,0,2,-,,–
ahogar,ho,g,tu,0,2,0,a,ahoga
ahogar,ho,g,-,0,2,0,ue,ahogue
ahogar,ho,g,nosotros,0,2,0,uemos,ahoguemos
ahogar,ho,g,vosotros,0,2,0,ad,ahogad
ahogar,ho,g,-,0,2,0,uen,ahoguen
secar,se,c,yo,0,0,0,o,seco
secar,se,c,tu,0,0,0,as,secas
secar,se,c,el,0,0,0,a,seca
secar,se,c,nosotros,0,0,0,amos,secamos
secar,se,c,vosotros,0,0,0,áis,secáis
secar,se,c,ellos,0,0,0,an,secan
secar,se,c,yo,1,0,0,aba,secaba
secar,se,c,tu,1,0,0,abas,secabas
secar,se,c,el,1,0,0,aba,secaba
secar,se,c,nosotros,1,0,0,ábamos,secábamos
secar,se,c,vosotros,1,0,0,abais,secabais
secar,se,c,ellos,1,0,0,aban,secaban
secar,se,c,yo,2,0,0,qué,sequé
secar,se,c,tu,2,0,0,aste,secaste
secar,se,c,el,2,0,0,ó,secó
secar,se,c,nosotros,2,0,0,amos,secamos
secar,se,c,vosotros,2,0,0,asteis,secasteis
secar,se,c,ellos,2,0,0,aron,secaron
secar,se,c,yo,3,0,0,aré,secaré
secar,se,c,tu,3,0,0,arás,secarás
secar,se,c,el,3,0,0,ará,secará
secar,se,c,nosotros,3,0,0,aremos,secaremos
secar,se,c,vosotros,3,0,0,aréis,secaréis
secar,se,c,ellos,3,0,0,arán,secarán
secar,se,c,yo,4,0,0,aría,secaría
secar,se,c,tu,4,0,0,arías,secarías
secar,se,c,el,4,0,0,aría,secaría
secar,se,c,nosotros,4,0,0,aríamos,secaríamos
secar,se,c,vosotros,4,0,0,aríais,secaríais
secar,se,c,ellos,4,0,0,arían,secarían
secar,se,c,yo,0,1,0,que,seque
secar,se,c,tu,0,1,0,ques,seques
secar,se,c,el,0,1,0,que,seque
secar,se,c,nosotros,0,1,0,quemos,sequemos
secar,se,c,vosotros,0,1,0,quéis,sequéis
secar,se,c,ellos,0,1,0,quen,sequen
secar,se,c,yo,1,1,0,ara,secara
secar,se,c,tu,1,1,0,aras,secaras
secar,se,c,el,1,1,0,ara,secara
secar,se,c,nosotros,1,1,0,áramos,secáramos
secar,se,c,vosotros,1,1,0,arais,secarais
secar,se,c,ellos,1,1,0,aran,secaran
secar,se,c,yo,3,1,0,are,secare
secar,se,c,tu,3,1,0,ares,secares
secar,se,c,el,3,1,0,are,secare
secar,se,c,nosotros,3,1,0,áremos,secáremos
secar,se,c,vosotros,3,1,0,areis,secareis
secar,se,c,ellos,3,1,0,aren,secaren
secar,se,c,-,0,2,–,,–
secar,se,c,tu,0,2,0,a,seca
secar,se,c,-,0,2,0,que,seque
secar,se,c,nosotros,0,2,0,quemos,sequemos
secar,se,c,vosotros,0,2,0,ad,secad
secar,se,c,-,0,2,0,quen,sequen
ganar,ga,n,yo,0,0,0,o,gano
ganar,ga,n,tu,0,0,0,as,ganas
ganar,ga,n,el,0,0,0,a,gana
ganar,ga,n,nosotros,0,0,0,amos,ganamos
ganar,ga,n,vosotros,0,0,0,áis,ganáis
ganar,ga,n,ellos,0,0,0,an,ganan
ganar,ga,n,yo,1,0,0,aba,ganaba
ganar,ga,n,tu,1,0,0,abas,ganabas
ganar,ga,n,el,1,0,0,aba,ganaba
ganar,ga,n,nosotros,1,0,0,ábamos,ganábamos
ganar,ga,n,vosotros,1,0,0,abais,ganabais
ganar,ga,n,ellos,1,0,0,aban,ganaban
ganar,ga,n,yo,2,0,0,é,gané
ganar,ga,n,tu,2,0,0,aste,ganaste
ganar,ga,n,el,2,0,0,ó,ganó
ganar,ga,n,nosotros,2,0,0,amos,ganamos
ganar,ga,n,vosotros,2,0,0,asteis,ganasteis
ganar,ga,n,ellos,2,0,0,aron,ganaron
ganar,ga,n,yo,3,0,0,aré,ganaré
ganar,ga,n,tu,3,0,0,arás,ganarás
ganar,ga,n,el,3,0,0,ará,ganará
ganar,ga,n,nosotros,3,0,0,aremos,ganaremos
ganar,ga,n,vosotros,3,0,0,aréis,ganaréis
ganar,ga,n,ellos,3,0,0,arán,ganarán
ganar,ga,n,yo,4,0,0,aría,ganaría
ganar,ga,n,tu,4,0,0,arías,ganarías
ganar,ga,n,el,4,0,0,aría,ganaría
ganar,ga,n,nosotros,4,0,0,aríamos,ganaríamos
ganar,ga,n,vosotros,4,0,0,aríais,ganaríais
ganar,ga,n,ellos,4,0,0,arían,ganarían
ganar,ga,n,yo,0,1,0,e,gane
ganar,ga,n,tu,0,1,0,es,ganes
ganar,ga,n,el,0,1,0,e,gane
ganar,ga,n,nosotros,0,1,0,emos,ganemos
ganar,ga,n,vosotros,0,1,0,éis,ganéis
ganar,ga,n,ellos,0,1,0,en,ganen
ganar,ga,n,yo,1,1,0,ara,ganara
ganar,ga,n,tu,1,1,0,aras,ganaras
ganar,ga,n,el,1,1,0,ara,ganara
ganar,ga,n,nosotros,1,1,0,áramos,ganáramos
ganar,ga,n,vosotros,1,1,0,arais,ganarais
ganar,ga,n,ellos,1,1,0,aran,ganaran
ganar,ga,n,yo,3,1,0,are,ganare
ganar,ga,n,tu,3,1,0,ares,ganares
ganar,ga,n,el,3,1,0,are,ganare
ganar,ga,n,nosotros,3,1,0,áremos,ganáremos
ganar,ga,n,vosotros,3,1,0,areis,ganareis
ganar,ga,n,ellos,3,1,0,aren,ganaren
ganar,ga,n,-,0,2,–,,–
ganar,ga,n,tu,0,2,0,a,gana
ganar,ga,n,-,0,2,0,e,gane
ganar,ga,n,nosotros,0,2,0,emos,ganemos
ganar,ga,n,vosotros,0,2,0,ad,ganad
ganar,ga,n,-,0,2,0,en,ganen
educar,du,c,yo,0,0,0,o,educo
educar,du,c,tu,0,0,0,as,educas
educar,du,c,el,0,0,0,a,educa
educar,du,c,nosotros,0,0,0,amos,educamos
educar,du,c,vosotros,0,0,0,áis,educáis
educar,du,c,ellos,0,0,0,an,educan
educar,du,c,yo,1,0,0,aba,educaba
educar,du,c,tu,1,0,0,abas,educabas
educar,du,c,el,1,0,0,aba,educaba
educar,du,c,nosotros,1,0,0,ábamos,educábamos
educar,du,c,vosotros,1,0,0,abais,educabais
educar,du,c,ellos,1,0,0,aban,educaban
educar,du,c,yo,2,0,0,qué,eduqué
educar,du,c,tu,2,0,0,aste,educaste
educar,du,c,el,2,0,0,ó,educó
educar,du,c,nosotros,2,0,0,amos,educamos
educar,du,c,vosotros,2,0,0,asteis,educasteis
educar,du,c,ellos,2,0,0,aron,educaron
educar,du,c,yo,3,0,0,aré,educaré
educar,du,c,tu,3,0,0,arás,educarás
educar,du,c,el,3,0,0,ará,educará
educar,du,c,nosotros,3,0,0,aremos,educaremos
educar,du,c,vosotros,3,0,0,aréis,educaréis
educar,du,c,ellos,3,0,0,arán,educarán
educar,du,c,yo,4,0,0,aría,educaría
educar,du,c,tu,4,0,0,arías,educarías
educar,du,c,el,4,0,0,aría,educaría
educar,du,c,nosotros,4,0,0,aríamos,educaríamos
educar,du,c,vosotros,4,0,0,aríais,educaríais
educar,du,c,ellos,4,0,0,arían,educarían
educar,du,c,yo,0,1,0,que,eduque
educar,du,c,tu,0,1,0,ques,eduques
educar,du,c,el,0,1,0,que,eduque
educar,du,c,nosotros,0,1,0,quemos,eduquemos
educar,du,c,vosotros,0,1,0,quéis,eduquéis
educar,du,c,ellos,0,1,0,quen,eduquen
educar,du,c,yo,1,1,0,ara,educara
educar,du,c,tu,1,1,0,aras,educaras
educar,du,c,el,1,1,0,ara,educara
educar,du,c,nosotros,1,1,0,áramos,educáramos
educar,du,c,vosotros,1,1,0,arais,educarais
educar,du,c,ellos,1,1,0,aran,educaran
educar,du,c,yo,3,1,0,are,educare
educar,du,c,tu,3,1,0,ares,educares
educar,du,c,el,3,1,0,are,educare
educar,du,c,nosotros,3,1,0,áremos,educáremos
educar,du,c,vosotros,3,1,0,areis,educareis
educar,du,c,ellos,3,1,0,aren,educaren
educar,du,c,-,0,2,-,,–
educar,du,c,tu,0,2,0,a,educa
educar,du,c,-,0,2,0,que,eduque
educar,du,c,nosotros,0,2,0,quemos,eduquemos
educar,du,c,vosotros,0,2,0,ad,educad
educar,du,c,-,0,2,0,quen,eduquen
avergonzar,gon,z,yo,0,0,güen,o,avergüenzo
avergonzar,gon,z,tu,0,0,güen,as,avergüenzas
avergonzar,gon,z,el,0,0,güen,a,avergüenza
avergonzar,gon,z,nosotros,0,0,0,amos,avergonzamos
avergonzar,gon,z,vosotros,0,0,0,áis,avergonzáis
avergonzar,gon,z,ellos,0,0,güen,an,avergüenzan
avergonzar,gon,z,yo,1,0,0,aba,avergonzaba
avergonzar,gon,z,tu,1,0,0,abas,avergonzabas
avergonzar,gon,z,el,1,0,0,aba,avergonzaba
avergonzar,gon,z,nosotros,1,0,0,ábamos,avergonzábamos
avergonzar,gon,z,vosotros,1,0,0,abais,avergonzabais
avergonzar,gon,z,ellos,1,0,0,aban,avergonzaban
avergonzar,gon,z,yo,2,0,0,cé,avergoncé
avergonzar,gon,z,tu,2,0,0,aste,avergonzaste
avergonzar,gon,z,el,2,0,0,ó,avergonzó
avergonzar,gon,z,nosotros,2,0,0,amos,avergonzamos
avergonzar,gon,z,vosotros,2,0,0,asteis,avergonzasteis
avergonzar,gon,z,ellos,2,0,0,aron,avergonzaron
avergonzar,gon,z,yo,3,0,0,aré,avergonzaré
avergonzar,gon,z,tu,3,0,0,arás,avergonzarás
avergonzar,gon,z,el,3,0,0,ará,avergonzará
avergonzar,gon,z,nosotros,3,0,0,aremos,avergonzaremos
avergonzar,gon,z,vosotros,3,0,0,aréis,avergonzaréis
avergonzar,gon,z,ellos,3,0,0,arán,avergonzarán
avergonzar,gon,z,yo,4,0,0,aría,avergonzaría
avergonzar,gon,z,tu,4,0,0,arías,avergonzarías
avergonzar,gon,z,el,4,0,0,aría,avergonzaría
avergonzar,gon,z,nosotros,4,0,0,aríamos,avergonzaríamos
avergonzar,gon,z,vosotros,4,0,0,aríais,avergonzaríais
avergonzar,gon,z,ellos,4,0,0,arían,avergonzarían
avergonzar,gon,z,yo,0,1,güen,ce,avergüence
avergonzar,gon,z,tu,0,1,güen,ces,avergüences
avergonzar,gon,z,el,0,1,güen,ce,avergüence
avergonzar,gon,z,nosotros,0,1,0,cemos,avergoncemos
avergonzar,gon,z,vosotros,0,1,0,céis,avergoncéis
avergonzar,gon,z,ellos,0,1,güen,cen,avergüencen
avergonzar,gon,z,yo,1,1,0,ara,avergonzara
avergonzar,gon,z,tu,1,1,0,aras,avergonzaras
avergonzar,gon,z,el,1,1,0,ara,avergonzara
avergonzar,gon,z,nosotros,1,1,0,áramos,avergonzáramos
avergonzar,gon,z,vosotros,1,1,0,arais,avergonzarais
avergonzar,gon,z,ellos,1,1,0,aran,avergonzaran
avergonzar,gon,z,yo,3,1,0,are,avergonzare
avergonzar,gon,z,tu,3,1,0,ares,avergonzares
avergonzar,gon,z,el,3,1,0,are,avergonzare
avergonzar,gon,z,nosotros,3,1,0,áremos,avergonzáremos
avergonzar,gon,z,vosotros,3,1,0,areis,avergonzareis
avergonzar,gon,z,ellos,3,1,0,aren,avergonzaren
avergonzar,gon,z,-,0,2,-,,–
avergonzar,gon,z,tu,0,2,güen,a,avergüenza
avergonzar,gon,z,-,0,2,güen,ce,avergüence
avergonzar,gon,z,nosotros,0,2,0,cemos,avergoncemos
avergonzar,gon,z,vosotros,0,2,0,ad,avergonzad
avergonzar,gon,z,-,0,2,güen,cen,avergüencen
emplear,ple,NULL,yo,0,0,0,o,empleo
emplear,ple,NULL,tu,0,0,0,as,empleas
emplear,ple,NULL,el,0,0,0,a,emplea
emplear,ple,NULL,nosotros,0,0,0,amos,empleamos
emplear,ple,NULL,vosotros,0,0,0,áis,empleáis
emplear,ple,NULL,ellos,0,0,0,an,emplean
emplear,ple,NULL,yo,1,0,0,aba,empleaba
emplear,ple,NULL,tu,1,0,0,abas,empleabas
emplear,ple,NULL,el,1,0,0,aba,empleaba
emplear,ple,NULL,nosotros,1,0,0,ábamos,empleábamos
emplear,ple,NULL,vosotros,1,0,0,abais,empleabais
emplear,ple,NULL,ellos,1,0,0,aban,empleaban
emplear,ple,NULL,yo,2,0,0,é,empleé
emplear,ple,NULL,tu,2,0,0,aste,empleaste
emplear,ple,NULL,el,2,0,0,ó,empleó
emplear,ple,NULL,nosotros,2,0,0,amos,empleamos
emplear,ple,NULL,vosotros,2,0,0,asteis,empleasteis
emplear,ple,NULL,ellos,2,0,0,aron,emplearon
emplear,ple,NULL,yo,3,0,0,aré,emplearé
